Time,User_ID,Tweet,like_count,reply_count,retweet_count,language
2022-03-18 16:26:22+00:00,86141342,"U.S. Ambassador Linda Thomas-Greenfield criticizes Russia ahead of UN Security Council meeting, saying its attempt ""to use this council to launder its disinformation...and justify its unprovoked and brutal attack on Ukraine"" is ""a well-worn playbook."" https://t.co/YWGHZGjzub https://t.co/qqSwx1pcT4",36,6,9,en
2022-03-18 16:31:40+00:00,86141342,"NEW: Russia's Foreign Minister Sergei Lavrov says that any foreign supplies to Ukraine containing military equipment will be considered ""legitimate targets"" for Russian strikes. https://t.co/UuNxe8WQZe https://t.co/Fc9aD1mc3Z",22,20,18,en
2022-03-18 16:34:01+00:00,86141342,Emergency services respond to strike on residential building in Kyiv. https://t.co/tJtsfFa5Xu https://t.co/UBg5USbVQ9,19,1,15,en
2022-03-18 16:40:15+00:00,86141342,"A mother looks on as nurses tend to her baby seconds after giving birth in the maternity ward while sirens announce air raids in Mykolaiv, Ukraine, earlier this week. 

More photos from inside Russia's war: https://t.co/oixPqB3RIy https://t.co/mLhv5DKk9q",45,5,8,en
2022-03-18 16:45:00+00:00,86141342,"NEW: With Pres. Biden’s $15.6 billion request for COVID-19 relief stalled in Congress, federal government plans to begin significantly cutting number of viral treatments available to states, according to internal planning documents obtained by @ABC News. https://t.co/lCmHjCigzM",8,4,6,en
2022-03-18 17:00:15+00:00,86141342,Pillow covers made with portrait depicting Ukrainian President Volodymyr Zelenskyy in Czech Republic. https://t.co/qPOJezdUqd https://t.co/xlG6rqOpZy,45,3,17,en
2022-03-18 17:00:31+00:00,86141342,"NEW: Russia’s lead negotiator in talks with Ukraine said the two sides have made the most progress on the question of Ukraine’s “neutral status” during the negotiations, but that “nuances” remain around issues of security guarantees. https://t.co/cjf775Zukl",10,4,6,en
2022-03-18 17:15:16+00:00,86141342,"From Germany to Moldova to Israel, refugees from Ukraine join local Purim celebrations amid the Russian assault on their country. https://t.co/fHO9jqyuRl https://t.co/VpNwMifQJN",44,2,10,en
2022-03-18 18:00:05+00:00,86141342,"Russian missile strikes hit the western Ukrainian city of Lviv Friday around 6:30 a.m. local time, marking the first strike on the city since the invasion began. https://t.co/uhh1ChXsE2",11,4,11,en
2022-03-18 18:00:18+00:00,86141342,Russia’s request to freeze a FIFA ban on its soccer teams ahead of next week’s World Cup qualifying playoffs is dismissed. https://t.co/RS7kdONEyR,67,6,16,en
2022-03-18 18:14:06+00:00,86141342,Dublin locals marched and waved Ukrainian flags in solidarity in Blanchardstown on Saint Patrick's Day. https://t.co/G2FxwfhiQA https://t.co/FGmjB9QWiu,101,6,20,en
2022-03-18 18:44:31+00:00,86141342,"Over the next few weeks, the U.S. should expect an increase in cases from the BA.2 variant, Dr. Anthony Fauci tells @ABC News, but it may not lead to as severe a surge in hospitalizations or deaths. https://t.co/r7AKM0xvvR",24,3,23,en
2022-03-18 19:15:26+00:00,86141342,Britain’s communications regulator revokes the license of the state-funded Russian broadcaster RT amid concern that its coverage of the war in Ukraine was biased. https://t.co/mZAnVJapOi https://t.co/7ji5bgXvfb,20,1,9,en
2022-03-18 19:46:35+00:00,86141342,"Two weeks after Mila Kunis and Ashton Kutcher started a GoFundMe for Ukraine, the couple updated their followers on Instagram to say that their $30 million goal has been met. https://t.co/E5fhmH03tT",104,3,29,en
2022-03-18 19:46:42+00:00,86141342,"NEW: Pres. Biden ""described the implications and consequences if China provides material support to Russia as it conducts brutal attacks against Ukrainian cities and civilians"" in call with Chinese Pres. Xi, White House says. https://t.co/7NuPAwNoOh https://t.co/cPqiH83Yna",22,8,12,en
2022-03-18 20:00:09+00:00,86141342,"The House has passed the CROWN Act (Create a Respectful and Open Workplace for Natural Hair), in a 235-189 vote which will further put an end to race-based hair discrimination. https://t.co/sbCWfhQcqC",33,7,11,en
2022-03-18 20:11:07+00:00,86141342,New moving images show 109 empty strollers placed outside the Lviv city council to ​represent the number of children killed in the Russian invasion of Ukraine. https://t.co/q0X5SRv2sv https://t.co/602iQKXlr6,60,10,32,en
2022-03-18 20:42:10+00:00,86141342,"Doctors said there are several reasons millions of Americans have yet to contract the virus.

One of those reasons is human behaviors, meaning people take proper precautions to lower their risk of getting infected. https://t.co/UB19GxtiON",26,5,9,en
2022-03-18 21:11:41+00:00,86141342,"Here are some organizations providing food, supplies, medical or legal aid. https://t.co/3JU8ETgxHf",23,7,12,en
2022-03-18 21:40:58+00:00,86141342,"Citigroup, one of the largest financial institutions in the U.S., has begun offering to pay for travel expenses for employees who travel out of state to access reproductive health care. https://t.co/22mPUtPeyk",45,4,15,en
2022-03-18 22:25:10+00:00,86141342,#WorldNewsTonight with @DavidMuir starts in FIVE minutes. RT if you're watching! https://t.co/XD5BXEY2Af,39,10,31,en
2022-03-18 23:30:00+00:00,86141342,BIDEN TALKS TO CHINA'S XI: @MaryKBruce reports from the White House with details on President Biden's high-stakes call with China's President Xi after the two leaders spoke about Russia's invasion of Ukraine. https://t.co/GXDTgN8lOg https://t.co/PEoupDzuwr,23,12,11,en
2022-03-19 01:21:51+00:00,86141342,"Arnold Schwarzenegger has issued a personal plea to the Russian people online warning them about government propaganda and slamming Vladimir Putin for the invasion of Ukraine, urging him to “stop this war.” @MattGutmanABC reports. https://t.co/1oYICJIgEN https://t.co/pjnDRmkkxu",113,11,33,en
2022-03-19 01:40:00+00:00,86141342,RUSSIAN MISSILES RATTLE LVIV: @MarthaRaddatz reports from Lviv where missiles struck for the first time since the Russian invasion and occurred roughly 40 miles from the Polish border as cease-fire talks drag on as civilians continue to suffer. https://t.co/8gZBaFJVJ4 https://t.co/HjpRigVLmq,33,4,18,en
2022-03-19 02:00:00+00:00,86141342,".@DavidMuir reports on Russian star ballerina, Olga Smirnova, who has quit Moscow’s famed Bolshoi Ballet after serving as a principal dancer for more than a decade and is denouncing the country’s invasion of Ukraine.  https://t.co/8gZBaFskku https://t.co/BcETIYD4ZG",141,5,47,en
2022-03-19 02:30:00+00:00,86141342,FOURTH VACCINE SHOT? Moderna is now formally requesting FDA emergency use authorization for a fourth shot for all adults with the move coming days after Pfizer submitted a similar request for Americans 65+. @WhitJohnson has more. https://t.co/KYLhaWbEEr https://t.co/GekHZxmKmA,29,16,13,en
2022-03-19 03:00:02+00:00,86141342,"ALARMING REFUGEE CRISIS: @VictorOquendo is in Poland's capital of Warsaw as the humanitarian crisis deepens, with the UN estimating that nearly 6.5 million people have been displaced inside Ukraine as more than three million refugees cross the borders. https://t.co/8gZBaFJVJ4 https://t.co/ijKl4s67q8",35,5,17,en
2022-03-19 16:08:16+00:00,86141342,"Don Young, the longest-serving member of Alaska’s congressional delegation, has died https://t.co/cmtY1Kkk1g",14,6,7,en
2022-03-19 16:13:03+00:00,86141342,"UPDATE: Four U.S. Marines were killed when an aircraft crashed during a large NATO military exercise in Norway, the Norwegian prime minister said.
https://t.co/8ksgKCZzTQ",59,12,22,en
2022-03-19 16:42:28+00:00,86141342,The daughter of a man who died in California Highway Patrol custody as officers tried to take a blood sample is speaking out about the incident and calling for justice for her father. https://t.co/9FpVF8632q,25,8,11,en
2022-03-19 17:07:36+00:00,86141342,Russia’s request to freeze a FIFA ban on its soccer teams ahead of next week’s World Cup qualifying playoffs is dismissed. https://t.co/zj3EkdqwJH,67,9,17,en
2022-03-19 17:27:12+00:00,86141342,"Dr. Ashish Jha, a leading public health voice familiar to many TV viewers, could bring increased visibility to his new role as White House COVID-19 response coordinator.  https://t.co/JlloJViuTp",101,14,20,en
2022-03-19 17:55:40+00:00,86141342,Education on race and LGBTQ issues has become a hot button issue. https://t.co/B4MpaMjWfs,18,9,5,en
2022-03-19 18:27:14+00:00,86141342,"China’s national health authorities have reported two COVID-19 deaths, the first recorded rise in the death toll since January 2021, as the country battles an omicron-driven surge https://t.co/Mc5NmbC62H",13,5,5,en
2022-03-19 18:56:38+00:00,86141342,"Here are some organizations are providing food, supplies, medical or legal aid. https://t.co/gOvBe2eD2Y",25,5,14,en
2022-03-19 19:25:01+00:00,86141342,"Over the next few weeks, the U.S. should expect an increase in cases from the BA.2 variant, Dr. Anthony Fauci tells @ABC News, but it may not lead to as severe a surge in hospitalizations or deaths. https://t.co/wciUgeMQGn",36,9,16,en
2022-03-19 19:36:05+00:00,86141342,Longtime NFL journalist John Clayton died Friday following a short illness. He was 67. https://t.co/uMumnfIgvj,29,6,5,en
2022-03-19 20:36:03+00:00,86141342,"Four recent shootings involved a gun made from an online kit, police said. https://t.co/TS7EQtRvSz",25,7,10,en
2022-03-19 20:44:19+00:00,86141342,Twenty million people are on alert along the East Coast for a sweeping storm system that is expected to bring the threat of severe thunderstorms and possible tornadoes to parts of the region Saturday. https://t.co/oozeHvOww0,12,1,8,en
2022-03-19 20:50:02+00:00,86141342,"For months after its doors were shut in March 2020, preschool teacher Rachel Shelton's old classroom sat as though stuck in a time warp. https://t.co/zgRqykt8oI",10,4,4,en
2022-03-19 20:54:03+00:00,86141342,"A record 81 people were executed in Saudi Arabia on March 12, prompting fears that the kingdom’s human rights record will once again be overlooked https://t.co/RbH6A73R5D",16,4,13,en
2022-03-19 21:55:05+00:00,86141342,#WorldNewsTonight with @WhitJohnson starts in FIVE minutes. RT if you're watching! https://t.co/OztkpPWuS8,29,8,15,en
2022-03-19 23:30:00+00:00,86141342,DEADLY OSPREY CRASH: Four Marines were killed in a military aircraft crash in Norway during a major NATO exercise. @LamaHasan reports that dangerous weather has impacted the search efforts. https://t.co/DLNPdFqHz7 https://t.co/dc1tT1OCBV,29,6,12,en
2022-03-20 00:30:00+00:00,86141342,"KNEE RESTRAINT INVESTIGATION: The parents of a twelve-year-old girl in Kenosha, Wisconsin, are calling for charges after video shows an off-duty police officer kneeling on their daughter’s neck while breaking up a cafeteria fight. @ReporterFaith reports. https://t.co/CCvBSUhM75 https://t.co/tX6SGBtHa0",50,22,24,en
2022-03-20 01:40:00+00:00,86141342,"RUSSIA’S AIR ASSAULT: The Russian military claims it used a hypersonic missile in a strike on a Ukrainian weapons depot. @maggierulli reports the Pentagon says Russia has fired 1,000+ missiles into Ukraine. https://t.co/hNgT0Y3Iav https://t.co/llRrqCkcU6",36,4,26,en
2022-03-20 02:00:00+00:00,86141342,UKRAINIAN REFUGEES TO U.S.?: President Biden is under pressure to admit more Ukrainian refugees into the United States. @maryaliceparks reports on the U.S. response to the growing crisis. https://t.co/LgRs9YxUgT https://t.co/5ErTnZ3txz,46,6,14,en
2022-03-20 02:30:00+00:00,86141342,"AMERICA STRONG: While millions are fleeing war-torn Ukraine for safety, some brave American healthcare workers are rushing into the country to render aid amid the crisis. @WhitJohnson reports. https://t.co/KfiuMns5Dx https://t.co/2FTBmiztbB",141,12,46,en
2022-03-20 03:00:01+00:00,86141342,"GROWING HUMANITARIAN CRISIS: 3.3 million Ukrainians have already fled their war-torn country, almost two-thirds arriving in Poland. @InesdLC reports from Poland as the U.N. fears this is just the first wave of Ukrainian refugees. https://t.co/XrgINKjaRV https://t.co/ndbkKONrJH",34,8,16,en
2022-03-20 03:30:00+00:00,86141342,TEXAS WILDFIRE DISASTER: Fast-moving fires kill 1 and destroy 50 homes west of Fort Worth. Sheriff’s deputy dies trying to evacuate others. @Zohreen reports. https://t.co/32JQIQOEE8 https://t.co/4tl99qD5SG,27,6,21,en
2022-03-20 16:13:18+00:00,86141342,"A shooting at a car show in rural Arkansas left at least 20 people shot, including kids. At least one person has died, police say https://t.co/gP1x96iDuN",18,11,15,en
2022-03-20 16:43:14+00:00,86141342,"A man convicted of torturing, killing and dismembering seven dogs is eligible for possible release years earlier than originally believed, officials say https://t.co/aHsOUC7xat",14,22,18,en
2022-03-20 16:53:04+00:00,86141342,"""It's Putin's war, not [the] Russian people's war,"" Russian journalist Marina Ovsyannikova said on @ThisWeekABC. https://t.co/4dZblZY1Pj",81,14,24,en
2022-03-20 17:31:05+00:00,86141342,"“Multiple” people were shot and one was killed Saturday night in Dallas, officials said. https://t.co/55GcDA5Mc0",13,8,9,en
2022-03-20 17:59:35+00:00,86141342,"North Korea fired suspected artillery pieces into the sea, just days after the North’s latest missile launch ended in failure, South Korea’s military says.
https://t.co/Bn5Vamk27a",10,4,10,en
2022-03-20 18:27:44+00:00,86141342,"Egypt announced on Thursday the discovery of five ancient tombs in Saqqara, marking the latest in a series of discoveries in the vast necropolis south of Cairo. https://t.co/1m86IUD41T",57,5,13,en
2022-03-20 18:57:17+00:00,86141342,"States will see availability dip as soon as next week, documents show. https://t.co/BMu39FZHlc",10,2,6,en
2022-03-20 19:19:49+00:00,86141342,"Volkswagen is recalling more than 246,000 SUVs in the U.S. and Canada because faulty wiring harnesses can make them brake unexpectedly, sometimes while in traffic. https://t.co/0hy8n3MMQR",17,6,13,en
2022-03-20 19:39:15+00:00,86141342,Pope Francis is denouncing the “perverse abuse of power” on display in Russia’s war in Ukraine. https://t.co/KKXFkDEXNr,98,7,26,en
2022-03-20 19:59:04+00:00,86141342,"New data from the National Center for Missing and Exploited Children suggests inappropriate images and videos of children are spreading online, increasing the risk that children will be exposed to them as well. https://t.co/Cgu855a58R",6,2,6,en
2022-03-20 20:03:16+00:00,86141342,"The Senate Judiciary Committee on Monday opens a week of high-profile confirmation hearings for Judge Ketanji Brown Jackson, the first Black woman nominated to the U.S. Supreme Court in its 233-year history. https://t.co/R9PKjiiNX8",43,8,14,en
2022-03-20 20:23:50+00:00,86141342,Washington Gov. Jay Inslee has signed a measure that prohibits legal action against people seeking an abortion and those who aid them. https://t.co/h3lEtyRr28,101,6,32,en
2022-03-20 20:52:04+00:00,86141342,"“To do this to a peaceful city, what the occupiers did, is a terror that will be remembered for centuries to come."" https://t.co/R57HC3txaW",50,6,21,en
2022-03-20 21:43:06+00:00,86141342,Griner has been detained in Russia since mid-February on drug charges. https://t.co/IWWiet0s7L,27,13,16,en
2022-03-20 21:55:06+00:00,86141342,#WorldNewsTonight with @LinseyDavis starts in FIVE minutes. RT if you're watching! https://t.co/eNtsbiBxve,32,10,11,en
2022-03-20 23:30:00+00:00,86141342,"RUSSIAN JOURNALIST SPEAKS: In her first American broadcast interview, Russian journalist Marina Osyannikova explains her public protest against Russia’s invasion of Ukraine, and why she turned down France’s offer of political asylum. @LamaHasan reports. https://t.co/fVNMMDpgdn https://t.co/7zO4eesigf",39,4,20,en
2022-03-20 23:37:28+00:00,86141342,"BREAKING: Justice Clarence Thomas has been hospitalized with an infection, the Supreme Court announced in a statement. He was admitted to the hospital after experiencing flu-like symptoms. https://t.co/4tuWlymlKG",26,16,10,en
2022-03-21 00:30:00+00:00,86141342,"HISTORIC SCOTUS HEARING: Confirmation hearings start tomorrow for Judge Ketanji Brown Jackson, the first Black woman to be nominated to the Supreme Court. Many Republicans remain noncommittal on sharing how they will vote. @ReporterFaith reports. https://t.co/8KYLMa4n7X https://t.co/Mj5hMbtzEi",48,8,15,en
2022-03-21 01:40:00+00:00,86141342,"UKRAINE UNDER SIEGE: As the war rages on in Ukraine, Russians have given Ukrainian forces in Mariupol an ultimatum to surrender and put down their arms. This comes as another attack on civilians in Mariupol has been reported. @JamesAALongman reports. https://t.co/8gfH4RaMq0 https://t.co/sR3hBa0S1k",45,12,37,en
2022-03-21 02:00:00+00:00,86141342,"BIDEN TO EUROPE: As President Biden readies to travel to Europe this week for a high-stakes NATO summit, the U.S. and its allies face increased pressure to come out of meetings with further actions to stop the war in Ukraine. @maryaliceparks reports. https://t.co/8gfH4RaMq0 https://t.co/6s9iU3LKI0",29,9,18,en
2022-03-21 02:30:00+00:00,86141342,10 MILLION DISPLACED BY WAR: The refugee crisis in Ukraine is worsening by the day as the U.N. reports 10 million have been uprooted from their homes by the war. @VictorOquendo speaks with refugees preparing for a new life in Poland. https://t.co/8gfH4RsnOA https://t.co/qhuMzYA38L,21,6,22,en
2022-03-21 03:00:01+00:00,86141342,"One violinist’s music is being heard around the world- from the cellar where she is sheltering in Ukraine. Vera Lytovchenko transports listeners away from war-torn Ukraine, if only for a brief time. @LinseyDavis reports. https://t.co/g7kgmPbY6i https://t.co/3ZWMu8WNEY",89,5,28,en
2022-03-21 13:18:27+00:00,86141342,"A Boeing 737-800 passenger plane operated by China Eastern Airlines crashed in Guangxi, China; 132 people were on board.

The cause of the crash was not immediately clear. https://t.co/ILmZI2zzAH",26,6,18,en
2022-03-21 13:41:19+00:00,86141342,"The Biden administration intends to declare that Myanmar’s years-long repression of the Rohingya Muslim population is a “genocide,"" U.S. officials said. https://t.co/6nntk89G4g",42,3,24,en
2022-03-21 14:02:41+00:00,86141342,"Fauci predicted that the BA.2 variant will eventually overtake omicron as the most dominant U.S. variant, but it's not yet clear how much of a problem that will be. https://t.co/jSUSgV8lX6",14,7,13,en
2022-03-21 14:32:06+00:00,86141342,"Hong Kong to lift flight bans, cut quarantine for arrivals https://t.co/epOw5fR101",14,3,7,en
2022-03-21 15:00:43+00:00,86141342,"📸 Egor, 5, comforts his mother Helen Yakubets who cries in a temporary shelter after fleeing from Chernihiv in Ukraine to Romania, following Russia's invasion of Ukraine. Her 18-year-old son and husband remain in Ukraine to fight. https://t.co/v45qakeEFX https://t.co/GL3CagEVjw",68,2,17,en
2022-03-21 15:02:09+00:00,86141342,"Judge Ketanji Brown Jackson, the first Black woman nominated to the U.S. Supreme Court, arrives for the first of four days of high-profile confirmation hearings before the Senate Judiciary Committee. 

LIVE UPDATES: https://t.co/dOE3Z7G6qn https://t.co/vB7sG7CGxc",85,7,21,en
2022-03-21 15:30:37+00:00,86141342,"Kuwait, among world's hottest places, lags on climate action https://t.co/soXJeHQ3wP",13,0,8,en
2022-03-21 15:42:20+00:00,86141342,"""There may be some who claim, without a shred of evidence, that you'll be a rubber stamp for this president. For these would-be critics, I have four words: Look at the record,"" Sen. Dick Durbin says. https://t.co/StamyiyXry https://t.co/67cK0uXaoE",26,7,10,en
2022-03-21 15:48:32+00:00,86141342,"Pope Francis made a strong anti-war statement as the Russian invasion of Ukraine entered its 26th day.

""Why make war on each other for conflicts that we should resolve by talking to each other as men?"" he said to the audience in the Clementine Hall. https://t.co/rc2fQCR1W5 https://t.co/VeKyCwq2yr",90,16,23,en
2022-03-21 16:09:14+00:00,86141342,"Republican Sen. Josh Hawley voted to confirm judges who gave similar sentences, an @ABC News fact check found. https://t.co/STYZRSZ2R3",24,11,24,en
2022-03-21 16:39:33+00:00,86141342,More than 100 Black law students from 17 schools will gather at the nation's capital this week for events marking Judge Ketanji Brown Jackson's confirmation hearing. https://t.co/XohyaNOHq0,43,4,14,en
2022-03-21 17:22:06+00:00,86141342,"""Let's not forget, you have nine years of judicial experience, more than four other justices currently on the court prior to their confirmations. Not that we're counting,"" Sen. Amy Klobuchar says of Judge Ketanji Brown Jackson. https://t.co/SKEBTXkIqq https://t.co/OLI7xTr3ph",105,5,32,en
2022-03-21 17:33:05+00:00,86141342,"Sen. Ted Cruz: ""Will you protect the rights of Americans to speak, to say unpopular ideas, to say ideas that the government doesn't want you to say, that you nonetheless have a right to say? Will you protect freedom or restrict it?"" https://t.co/MK4GNPhNg9 https://t.co/noReWHlFCt",24,40,10,en
2022-03-21 17:40:09+00:00,86141342,"NEW: 96-year-old Boris Romantchenko, who survived multiple Nazi concentration camps, was killed in the Russian bombardment of Kharkiv, Ukraine's foreign minister said.

“Survived Hitler, murdered by Putin,” Foreign Minister Dmytro Kuleba wrote. https://t.co/cIzsMiAdjf https://t.co/5bgSo38vF5",62,14,40,en
2022-03-21 17:57:40+00:00,86141342,"NEW: Russian missiles are ""failing to launch"" as they are fired into Ukraine, senior U.S. defense official says. https://t.co/gdiyULyoFy",33,10,17,en
2022-03-21 18:14:43+00:00,86141342,"Drone footage shows the devastation after shelling on a shopping center and residential area in Kyiv's Podil district late Sunday, which officials say left at least eight people dead. https://t.co/shJ7W1XP8X https://t.co/6t4BjmNdj0",33,7,26,en
2022-03-21 18:26:44+00:00,86141342,The United States will soon mark the unfathomable milestone of 1 million COVID-19 deaths. https://t.co/xc6PIX3NGR,28,9,15,en
2022-03-21 18:34:58+00:00,86141342,"""It is no surprise that there is broad consensus across the political spectrum that you are an eminently qualified and fair person to serve on the Supreme Court,"" Sen. Mazie Hirono says of Judge Ketanji Brown Jackson. https://t.co/Hf3qnPIjJK https://t.co/6gDiZ9kTwr",39,7,11,en
2022-03-21 19:04:50+00:00,86141342,A week of proceedings could make or break GOP support for her confirmation. https://t.co/LXpumrpHZl,6,4,5,en
2022-03-21 19:22:49+00:00,86141342,"NEW: Pres. Biden spoke with European leaders on Ukraine, White House says.

""They underscored their continued support for Ukraine, including by providing security assistance to the brave Ukrainians who are defending their country from Russian aggression."" https://t.co/aTS8meC4xp https://t.co/PgsBFIHEWw",39,8,12,en
2022-03-21 19:38:09+00:00,86141342,"Judge Ketanji Brown Jackson is sworn in before the Senate Judiciary Committee to give her opening remarks.

LIVE UPDATES: https://t.co/Yz0dbhbogz https://t.co/l1lpk0ZtXZ",44,7,8,en
2022-03-21 19:42:16+00:00,86141342,"Judge Ketanji Brown Jackson: ""My parents taught me that unlike the many barriers that they had had to face growing up, my path was clearer. So that if I worked hard and I believed in myself in America, I could do anything or be anything I wanted to be.""  https://t.co/RYMpQR8Lpu https://t.co/tqpIPghy6I",74,2,27,en
2022-03-21 19:44:55+00:00,86141342,"“I must also pause to reaffirm my thanks to God, for it is faith that sustains me at this moment,” Judge Ketanji Brown Jackson says during her opening remarks. https://t.co/Yz0dbhbogz https://t.co/RlUVxRRkLz",46,4,12,en
2022-03-21 19:51:32+00:00,86141342,"In advance of the rollout of the National Suicide Prevention Lifeline's new three-digit number, legislators have announced a bill to help fund its implementation. https://t.co/osqQBYbQyu",32,3,14,en
2022-03-21 20:00:33+00:00,86141342,".@LinseyDavis with @DavidMuir after Judge Ketanji Brown Jackson's opening statement: ""There are some who are lamenting that it took 233 years to get to the first Black female nominee, but at the same time, there's this overwhelming feeling of celebration."" https://t.co/5yZ0wz7Qms https://t.co/gODmnqk4C2",66,12,17,en
2022-03-21 20:22:14+00:00,86141342,"A Ukrainian girl who gained worldwide attention for singing ""Let it Go"" while in hiding from Russian attacks is now singing her country's national anthem in Poland. https://t.co/UVUFofKerP",102,6,29,en
2022-03-21 20:31:47+00:00,86141342,"""Thank you for this historic chance to join the highest court, to work with brilliant colleagues, to inspire future generations and to ensure liberty and justice for all,"" Judge Ketanji Brown Jackson says, concluding her opening statement. https://t.co/7kPSF2vShR https://t.co/28btikL6PW",68,3,15,en
2022-03-21 21:00:16+00:00,86141342,"Judge Ketanji Brown Jackson: ""My parents taught me that unlike the many barriers that they had had to face growing up, my path was clearer. So that if I worked hard and I believed in myself, in America, I could do anything or be anything I wanted to be."" https://t.co/eOKFY4rg4Z https://t.co/3MpmVfXdzT",91,14,19,en
2022-03-21 21:21:06+00:00,86141342,"Former Pres. Trump's personal assistant in the White House, Nick Luna, appeared virtually on Monday before the House Jan. 6 committee, sources tell @ABC News. https://t.co/PpcsZA6a8T",36,13,13,en
2022-03-21 21:52:36+00:00,86141342,"THE NOTE: Pres. Biden and Democrats want to send Jackson to the Supreme Court with a bipartisan message.

They hope the three GOP votes she won to get confirmed to her current post is a floor and not a ceiling. https://t.co/yNVHTzAkm4",23,7,10,en
2022-03-21 22:25:13+00:00,86141342,#WorldNewsTonight with @DavidMuir starts in FIVE minutes. RT if you're watching! https://t.co/ncxVB1v813,55,17,30,en
2022-03-21 23:49:17+00:00,86141342,"TORNADO TOUCHDOWN: A confirmed tornado has touched down in Texas with reports of it hitting a school and damaging several homes in Jacksboro, northwest of Fort Worth. @Ginger_Zee with more on the dangerous storms expected to hit across several states. https://t.co/1AzBcE0fNA https://t.co/HeCYYZueyN",104,10,59,en
2022-03-22 00:11:30+00:00,86141342,"In his address to Ukraine on Monday, Pres. Zelenskyy acknowledged the ""heroes emerging among the millions"" of ""ordinary Ukrainians"" and urged the public to continue to stand up.

""We will make [the Russians] remember that they are not welcome,"" he said. https://t.co/2Lri92PJmF https://t.co/fVqMtTjx4s",200,11,45,en
2022-03-22 00:30:00+00:00,86141342,"DEADLY BOEING 737 CRASH: @GioBenitez has more on the crash investigation after a China Eastern Airlines Boeing 737-800 jet plunged from the sky in China with 132 people on board. So far, no survivors have been found. https://t.co/vjB1Ke3WXK https://t.co/KEk4vkMxQh",96,8,45,en
2022-03-22 01:40:00+00:00,86141342,"HISTORIC CONFIRMATION HEARINGS: @RachelVScott reports from Capitol Hill with a wrap-up of day one from Judge Ketanji Brown’s historic Supreme Court hearings, her opening statement and more on what she faces in the days ahead. https://t.co/Z8nPiZp1uE https://t.co/P59ygHhOmB",40,14,13,en
2022-03-22 02:00:00+00:00,86141342,".@IanPannell is in Kyiv as President Biden confirms the Russians have used a hypersonic missile, and in the capital, Russian forces carried out the largest and deadliest strike yet.  https://t.co/8gZBaFskku https://t.co/ywja45ICx6",33,2,30,en
2022-03-22 02:30:00+00:00,86141342,".@DavidMuir reports on 7-year-old Amellia Anisovych, a Ukrainian girl who gained worldwide attention for singing ""Let it Go"" amid Russian attacks, and is now singing her country's national anthem for thousands in Poland. https://t.co/C6WZ1IPM6z https://t.co/w6McN9GZpC",164,12,44,en
2022-03-22 03:00:01+00:00,86141342,HIGH-STAKES PHONE CALL: @TerryMoran reports from the White House with details on Pres. Biden's high-stakes phone call with international leaders ahead of his trip to Europe for an emergency NATO summit. https://t.co/nazgoD1ytz https://t.co/Au5x1AFV85,31,4,19,en
2022-03-22 13:10:02+00:00,86141342,"JUST IN: Jailed Russian opposition leader Alexey Navalny has been sentenced to an additional nine years, in a fresh trial roundly criticized by human rights organizations as politically motivated. https://t.co/fErPANcUz3",23,10,22,en
2022-03-22 13:29:08+00:00,86141342,The latest from Russia's war on Ukraine: https://t.co/48q1Z0j1S3 https://t.co/jSHaBIYHlO,25,3,13,en
2022-03-22 13:59:08+00:00,86141342,"""Comprehensive case data is critical to an effective response. As we have seen throughout the pandemic, lack of data leads to poor decision making and ultimately costs lives."" https://t.co/OMQKC7LwD7",9,2,7,en
2022-03-22 14:29:44+00:00,86141342,A group of 40 Ukrainian children have started their first day of school in Berlin only weeks after fleeing the war at home. https://t.co/XF4gntwgUT,42,4,9,en
2022-03-22 14:57:45+00:00,86141342,"The District of Columbia is suing Grubhub, accusing the food delivery service of deceptive trade practices that are misleading to customers and taking advantage of local restaurants. https://t.co/Yz8fyZQ1Cu",12,0,6,en
2022-03-22 15:27:53+00:00,86141342,“U.S. inflation is not going to be affected by a default in Russia. What is going to affect inflation in the U.S. are the sanctions with the overlay of supply chain issues.” https://t.co/A8DNNQ8L4E,14,6,5,en
2022-03-22 15:51:02+00:00,86141342,"NEW: Dept. of State coordinates airlift of four Ukrainian children ""whose ongoing cancer treatment was disrupted by President Putin’s war of choice"" to St. Jude's Children’s Research Hospital for care in the U.S. https://t.co/IPG83JYxpj https://t.co/DBC1Iil5Vq",135,4,50,en
2022-03-22 16:05:03+00:00,86141342,"Members of Judge Ketanji Brown Jackson's family look on as she testifies during her Supreme Court confirmation hearing. 

LIVE UPDATES: https://t.co/E1g6ykAIsr https://t.co/PfvgylJiD2",40,1,5,en
2022-03-22 16:36:18+00:00,86141342,Civilians making the dangerous escape from Ukraine’s embattled southern port of Mariupol describe fleeing through street-to-street gun battles and past unburied corpses as a steady Russian bombardment tries to pound the city into submission. https://t.co/fTslDu9n6b,20,3,15,en
2022-03-22 17:05:23+00:00,86141342,LATEST: Russian journalist Dmitry Muratov says he and independent Russian newspaper Novaya Gazeta will auction off their 2021 Nobel Peace Prize Medal and donate the proceeds to the Ukrainian Refugee Fund. https://t.co/S8RVd1CB3A,40,0,11,en
2022-03-22 17:18:15+00:00,86141342,"Jackson: ""I have received so many notes and letters and photos from little girls around the country who tell me they are so excited for this opportunity and that they have thought about the law in new ways because I am a woman, because I am a Black woman."" https://t.co/wAkdVmAbIQ",17,2,7,en
