Year,Month,Trade Type,Consignment,Statistics,Value,Unit
"2021","Jun","Imports","CYPRUS","Value (Year-to-date)","79","HK$ Mn"
"2021","Jun","Imports","CZECHIA","Value (Monthly)","215","HK$ Mn"
"2021","Jun","Imports","CZECHIA","Value (Year-to-date)","1,409","HK$ Mn"
"2021","Jun","Imports","DENMARK","Value (Monthly)","166","HK$ Mn"
"2021","Jun","Imports","DENMARK","Value (Year-to-date)","1,016","HK$ Mn"
"2021","Jun","Imports","DJIBOUTI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","DJIBOUTI","Value (Year-to-date)","2","HK$ Mn"
"2021","Jun","Imports","DOMINICAN REPUBLIC","Value (Monthly)","21","HK$ Mn"
"2021","Jun","Imports","DOMINICAN REPUBLIC","Value (Year-to-date)","155","HK$ Mn"
"2021","Jun","Imports","ECUADOR","Value (Monthly)","27","HK$ Mn"
"2021","Jun","Imports","ECUADOR","Value (Year-to-date)","177","HK$ Mn"
"2021","Jun","Imports","EGYPT","Value (Monthly)","42","HK$ Mn"
"2021","Jun","Imports","EGYPT","Value (Year-to-date)","526","HK$ Mn"
"2021","Jun","Imports","EL SALVADOR","Value (Monthly)","86","HK$ Mn"
"2021","Jun","Imports","EL SALVADOR","Value (Year-to-date)","488","HK$ Mn"
"2021","Jun","Imports","EQUATORIAL GUINEA","Value (Monthly)","-",""
"2021","Jun","Imports","EQUATORIAL GUINEA","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","ESTONIA","Value (Monthly)","10","HK$ Mn"
"2021","Jun","Imports","ESTONIA","Value (Year-to-date)","75","HK$ Mn"
"2021","Jun","Imports","ESWATINI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","ESWATINI","Value (Year-to-date)","1","HK$ Mn"
"2021","Jun","Imports","ETHIOPIA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","ETHIOPIA","Value (Year-to-date)","14","HK$ Mn"
"2021","Jun","Imports","FIJI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","FIJI","Value (Year-to-date)","5","HK$ Mn"
"2021","Jun","Imports","FINLAND","Value (Monthly)","45","HK$ Mn"
"2021","Jun","Imports","FINLAND","Value (Year-to-date)","291","HK$ Mn"
"2021","Jun","Imports","FRANCE","Value (Monthly)","3,393","HK$ Mn"
"2021","Jun","Imports","FRANCE","Value (Year-to-date)","20,420","HK$ Mn"
"2021","Jun","Imports","GABON","Value (Monthly)","2","HK$ Mn"
"2021","Jun","Imports","GABON","Value (Year-to-date)","7","HK$ Mn"
"2021","Jun","Imports","GAMBIA","Value (Monthly)","-",""
"2021","Jun","Imports","GAMBIA","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","GEORGIA","Value (Monthly)","7","HK$ Mn"
"2021","Jun","Imports","GEORGIA","Value (Year-to-date)","26","HK$ Mn"
"2021","Jun","Imports","GERMANY","Value (Monthly)","4,189","HK$ Mn"
"2021","Jun","Imports","GERMANY","Value (Year-to-date)","25,599","HK$ Mn"
"2021","Jun","Imports","GHANA","Value (Monthly)","2","HK$ Mn"
"2021","Jun","Imports","GHANA","Value (Year-to-date)","13","HK$ Mn"
"2021","Jun","Imports","GIBRALTAR","Value (Monthly)","14","HK$ Mn"
"2021","Jun","Imports","GIBRALTAR","Value (Year-to-date)","25","HK$ Mn"
"2021","Jun","Imports","GREECE","Value (Monthly)","35","HK$ Mn"
"2021","Jun","Imports","GREECE","Value (Year-to-date)","193","HK$ Mn"
"2021","Jun","Imports","GRENADA","Value (Monthly)","-",""
"2021","Jun","Imports","GRENADA","Value (Year-to-date)","-",""
"2021","Jun","Imports","GUAM","Value (Monthly)","1","HK$ Mn"
"2021","Jun","Imports","GUAM","Value (Year-to-date)","9","HK$ Mn"
"2021","Jun","Imports","GUATEMALA","Value (Monthly)","6","HK$ Mn"
"2021","Jun","Imports","GUATEMALA","Value (Year-to-date)","60","HK$ Mn"
"2021","Jun","Imports","GUINEA","Value (Monthly)","1","HK$ Mn"
"2021","Jun","Imports","GUINEA","Value (Year-to-date)","6","HK$ Mn"
"2021","Jun","Imports","GUINEA-BISSAU","Value (Monthly)","-",""
"2021","Jun","Imports","GUINEA-BISSAU","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","GUYANA","Value (Monthly)","6","HK$ Mn"
"2021","Jun","Imports","GUYANA","Value (Year-to-date)","44","HK$ Mn"
"2021","Jun","Imports","HAITI","Value (Monthly)","1","HK$ Mn"
"2021","Jun","Imports","HAITI","Value (Year-to-date)","7","HK$ Mn"
"2021","Jun","Imports","HOLY SEE","Value (Monthly)","-",""
"2021","Jun","Imports","HOLY SEE","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","HONDURAS","Value (Monthly)","9","HK$ Mn"
"2021","Jun","Imports","HONDURAS","Value (Year-to-date)","46","HK$ Mn"
"2021","Jun","Imports","HUNGARY","Value (Monthly)","230","HK$ Mn"
"2021","Jun","Imports","HUNGARY","Value (Year-to-date)","1,458","HK$ Mn"
"2021","Jun","Imports","ICELAND","Value (Monthly)","1","HK$ Mn"
"2021","Jun","Imports","ICELAND","Value (Year-to-date)","10","HK$ Mn"
"2021","Jun","Imports","INDIA","Value (Monthly)","6,119","HK$ Mn"
"2021","Jun","Imports","INDIA","Value (Year-to-date)","40,936","HK$ Mn"
"2021","Jun","Imports","INDONESIA","Value (Monthly)","1,229","HK$ Mn"
"2021","Jun","Imports","INDONESIA","Value (Year-to-date)","7,111","HK$ Mn"
"2021","Jun","Imports","IRAN, ISLAMIC REP","Value (Monthly)","4","HK$ Mn"
"2021","Jun","Imports","IRAN, ISLAMIC REP","Value (Year-to-date)","145","HK$ Mn"
"2021","Jun","Imports","IRAQ","Value (Monthly)","2","HK$ Mn"
"2021","Jun","Imports","IRAQ","Value (Year-to-date)","12","HK$ Mn"
"2021","Jun","Imports","IRELAND","Value (Monthly)","544","HK$ Mn"
"2021","Jun","Imports","IRELAND","Value (Year-to-date)","3,107","HK$ Mn"
"2021","Jun","Imports","ISRAEL","Value (Monthly)","1,309","HK$ Mn"
"2021","Jun","Imports","ISRAEL","Value (Year-to-date)","6,072","HK$ Mn"
"2021","Jun","Imports","ITALY","Value (Monthly)","3,456","HK$ Mn"
"2021","Jun","Imports","ITALY","Value (Year-to-date)","20,302","HK$ Mn"
"2021","Jun","Imports","JAMAICA","Value (Monthly)","1","HK$ Mn"
"2021","Jun","Imports","JAMAICA","Value (Year-to-date)","4","HK$ Mn"
"2021","Jun","Imports","JAPAN","Value (Monthly)","22,605","HK$ Mn"
"2021","Jun","Imports","JAPAN","Value (Year-to-date)","130,409","HK$ Mn"
"2021","Jun","Imports","JORDAN","Value (Monthly)","15","HK$ Mn"
"2021","Jun","Imports","JORDAN","Value (Year-to-date)","96","HK$ Mn"
"2021","Jun","Imports","KAZAKHSTAN","Value (Monthly)","3","HK$ Mn"
"2021","Jun","Imports","KAZAKHSTAN","Value (Year-to-date)","10","HK$ Mn"
"2021","Jun","Imports","KENYA","Value (Monthly)","13","HK$ Mn"
"2021","Jun","Imports","KENYA","Value (Year-to-date)","90","HK$ Mn"
"2021","Jun","Imports","KIRIBATI","Value (Monthly)","-",""
"2021","Jun","Imports","KIRIBATI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","KOREA","Value (Monthly)","27,401","HK$ Mn"
"2021","Jun","Imports","KOREA","Value (Year-to-date)","150,012","HK$ Mn"
"2021","Jun","Imports","KUWAIT","Value (Monthly)","8","HK$ Mn"
"2021","Jun","Imports","KUWAIT","Value (Year-to-date)","56","HK$ Mn"
"2021","Jun","Imports","KYRGYZSTAN","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","KYRGYZSTAN","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","LAOS","Value (Monthly)","3","HK$ Mn"
"2021","Jun","Imports","LAOS","Value (Year-to-date)","9","HK$ Mn"
"2021","Jun","Imports","LATVIA","Value (Monthly)","13","HK$ Mn"
"2021","Jun","Imports","LATVIA","Value (Year-to-date)","145","HK$ Mn"
"2021","Jun","Imports","LEBANON","Value (Monthly)","2","HK$ Mn"
"2021","Jun","Imports","LEBANON","Value (Year-to-date)","41","HK$ Mn"
"2021","Jun","Imports","LESOTHO","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","LESOTHO","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","LIBERIA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","LIBERIA","Value (Year-to-date)","5","HK$ Mn"
"2021","Jun","Imports","LIBYA","Value (Monthly)","-",""
"2021","Jun","Imports","LIBYA","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","LIECHTENSTEIN","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","LIECHTENSTEIN","Value (Year-to-date)","9","HK$ Mn"
"2021","Jun","Imports","LITHUANIA","Value (Monthly)","25","HK$ Mn"
"2021","Jun","Imports","LITHUANIA","Value (Year-to-date)","246","HK$ Mn"
"2021","Jun","Imports","LUXEMBOURG","Value (Monthly)","442","HK$ Mn"
"2021","Jun","Imports","LUXEMBOURG","Value (Year-to-date)","2,688","HK$ Mn"
"2021","Jun","Imports","MACAO","Value (Monthly)","745","HK$ Mn"
"2021","Jun","Imports","MACAO","Value (Year-to-date)","4,320","HK$ Mn"
"2021","Jun","Imports","MADAGASCAR","Value (Monthly)","5","HK$ Mn"
"2021","Jun","Imports","MADAGASCAR","Value (Year-to-date)","17","HK$ Mn"
"2021","Jun","Imports","MALAWI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","MALAWI","Value (Year-to-date)","1","HK$ Mn"
"2021","Jun","Imports","MALAYSIA","Value (Monthly)","14,177","HK$ Mn"
"2021","Jun","Imports","MALAYSIA","Value (Year-to-date)","80,760","HK$ Mn"
"2021","Jun","Imports","MALDIVES","Value (Monthly)","3","HK$ Mn"
"2021","Jun","Imports","MALDIVES","Value (Year-to-date)","27","HK$ Mn"
"2021","Jun","Imports","MALI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","MALI","Value (Year-to-date)","3","HK$ Mn"
"2021","Jun","Imports","MALTA","Value (Monthly)","162","HK$ Mn"
"2021","Jun","Imports","MALTA","Value (Year-to-date)","819","HK$ Mn"
"2021","Jun","Imports","MARSHALL ISLANDS","Value (Monthly)","-",""
"2021","Jun","Imports","MARSHALL ISLANDS","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","MAURITANIA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","MAURITANIA","Value (Year-to-date)","5","HK$ Mn"
"2021","Jun","Imports","MAURITIUS","Value (Monthly)","3","HK$ Mn"
"2021","Jun","Imports","MAURITIUS","Value (Year-to-date)","19","HK$ Mn"
"2021","Jun","Imports","MEXICO","Value (Monthly)","549","HK$ Mn"
"2021","Jun","Imports","MEXICO","Value (Year-to-date)","3,056","HK$ Mn"
"2021","Jun","Imports","MICRONESIA FS & PALAU","Value (Monthly)","-",""
"2021","Jun","Imports","MICRONESIA FS & PALAU","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","MIDDLE EAST, NESOI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","MIDDLE EAST, NESOI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","MOLDOVA, REPUBLIC OF","Value (Monthly)","1","HK$ Mn"
"2021","Jun","Imports","MOLDOVA, REPUBLIC OF","Value (Year-to-date)","3","HK$ Mn"
"2021","Jun","Imports","MONGOLIA","Value (Monthly)","1","HK$ Mn"
"2021","Jun","Imports","MONGOLIA","Value (Year-to-date)","2","HK$ Mn"
"2021","Jun","Imports","MONTENEGRO","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","MONTENEGRO","Value (Year-to-date)","4","HK$ Mn"
"2021","Jun","Imports","MOROCCO","Value (Monthly)","101","HK$ Mn"
"2021","Jun","Imports","MOROCCO","Value (Year-to-date)","554","HK$ Mn"
"2021","Jun","Imports","MOZAMBIQUE","Value (Monthly)","10","HK$ Mn"
"2021","Jun","Imports","MOZAMBIQUE","Value (Year-to-date)","21","HK$ Mn"
"2021","Jun","Imports","MYANMAR","Value (Monthly)","51","HK$ Mn"
"2021","Jun","Imports","MYANMAR","Value (Year-to-date)","345","HK$ Mn"
"2021","Jun","Imports","NAMIBIA","Value (Monthly)","13","HK$ Mn"
"2021","Jun","Imports","NAMIBIA","Value (Year-to-date)","85","HK$ Mn"
"2021","Jun","Imports","NAURU","Value (Monthly)","-",""
"2021","Jun","Imports","NAURU","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","NEPAL","Value (Monthly)","2","HK$ Mn"
"2021","Jun","Imports","NEPAL","Value (Year-to-date)","31","HK$ Mn"
"2021","Jun","Imports","NETHERLANDS","Value (Monthly)","1,089","HK$ Mn"
"2021","Jun","Imports","NETHERLANDS","Value (Year-to-date)","8,601","HK$ Mn"
"2021","Jun","Imports","NEW ZEALAND","Value (Monthly)","488","HK$ Mn"
"2021","Jun","Imports","NEW ZEALAND","Value (Year-to-date)","2,316","HK$ Mn"
"2021","Jun","Imports","NICARAGUA","Value (Monthly)","23","HK$ Mn"
"2021","Jun","Imports","NICARAGUA","Value (Year-to-date)","104","HK$ Mn"
"2021","Jun","Imports","NIGER","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","NIGER","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","NIGERIA","Value (Monthly)","8","HK$ Mn"
"2021","Jun","Imports","NIGERIA","Value (Year-to-date)","33","HK$ Mn"
"2021","Jun","Imports","NORTH AMERICA, NESOI","Value (Monthly)","-",""
"2021","Jun","Imports","NORTH AMERICA, NESOI","Value (Year-to-date)","-",""
"2021","Jun","Imports","NORTH MACEDONIA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","NORTH MACEDONIA","Value (Year-to-date)","5","HK$ Mn"
"2021","Jun","Imports","NORTHERN MARIANA IS","Value (Monthly)","-",""
"2021","Jun","Imports","NORTHERN MARIANA IS","Value (Year-to-date)","-",""
"2021","Jun","Imports","NORWAY","Value (Monthly)","120","HK$ Mn"
"2021","Jun","Imports","NORWAY","Value (Year-to-date)","665","HK$ Mn"
"2021","Jun","Imports","OMAN","Value (Monthly)","19","HK$ Mn"
"2021","Jun","Imports","OMAN","Value (Year-to-date)","372","HK$ Mn"
"2021","Jun","Imports","PAKISTAN","Value (Monthly)","38","HK$ Mn"
"2021","Jun","Imports","PAKISTAN","Value (Year-to-date)","239","HK$ Mn"
"2021","Jun","Imports","PANAMA","Value (Monthly)","28","HK$ Mn"
"2021","Jun","Imports","PANAMA","Value (Year-to-date)","95","HK$ Mn"
"2021","Jun","Imports","PAPUA NEW GUINEA","Value (Monthly)","3","HK$ Mn"
"2021","Jun","Imports","PAPUA NEW GUINEA","Value (Year-to-date)","122","HK$ Mn"
"2021","Jun","Imports","PARAGUAY","Value (Monthly)","28","HK$ Mn"
"2021","Jun","Imports","PARAGUAY","Value (Year-to-date)","82","HK$ Mn"
"2021","Jun","Imports","PERU","Value (Monthly)","57","HK$ Mn"
"2021","Jun","Imports","PERU","Value (Year-to-date)","995","HK$ Mn"
"2021","Jun","Imports","PHILIPPINES","Value (Monthly)","7,565","HK$ Mn"
"2021","Jun","Imports","PHILIPPINES","Value (Year-to-date)","39,981","HK$ Mn"
"2021","Jun","Imports","POLAND","Value (Monthly)","171","HK$ Mn"
"2021","Jun","Imports","POLAND","Value (Year-to-date)","1,219","HK$ Mn"
"2021","Jun","Imports","PORTUGAL","Value (Monthly)","99","HK$ Mn"
"2021","Jun","Imports","PORTUGAL","Value (Year-to-date)","507","HK$ Mn"
"2021","Jun","Imports","POSTAL PACKAGES","Value (Monthly)","47","HK$ Mn"
"2021","Jun","Imports","POSTAL PACKAGES","Value (Year-to-date)","267","HK$ Mn"
"2021","Jun","Imports","PUERTO RICO","Value (Monthly)","37","HK$ Mn"
"2021","Jun","Imports","PUERTO RICO","Value (Year-to-date)","201","HK$ Mn"
"2021","Jun","Imports","QATAR","Value (Monthly)","426","HK$ Mn"
"2021","Jun","Imports","QATAR","Value (Year-to-date)","3,037","HK$ Mn"
"2021","Jun","Imports","ROMANIA","Value (Monthly)","38","HK$ Mn"
"2021","Jun","Imports","ROMANIA","Value (Year-to-date)","208","HK$ Mn"
"2021","Jun","Imports","RUSSIA","Value (Monthly)","471","HK$ Mn"
"2021","Jun","Imports","RUSSIA","Value (Year-to-date)","4,336","HK$ Mn"
"2021","Jun","Imports","RWANDA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","RWANDA","Value (Year-to-date)","2","HK$ Mn"
"2021","Jun","Imports","SAMOA","Value (Monthly)","-",""
"2021","Jun","Imports","SAMOA","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","SAN MARINO","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","SAN MARINO","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","SAUDI ARABIA","Value (Monthly)","161","HK$ Mn"
"2021","Jun","Imports","SAUDI ARABIA","Value (Year-to-date)","988","HK$ Mn"
"2021","Jun","Imports","SENEGAL","Value (Monthly)","7","HK$ Mn"
"2021","Jun","Imports","SENEGAL","Value (Year-to-date)","49","HK$ Mn"
"2021","Jun","Imports","SERBIA","Value (Monthly)","7","HK$ Mn"
"2021","Jun","Imports","SERBIA","Value (Year-to-date)","42","HK$ Mn"
"2021","Jun","Imports","SEYCHELLES","Value (Monthly)","3","HK$ Mn"
"2021","Jun","Imports","SEYCHELLES","Value (Year-to-date)","23","HK$ Mn"
"2021","Jun","Imports","SIERRA LEONE","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","SIERRA LEONE","Value (Year-to-date)","1","HK$ Mn"
"2021","Jun","Imports","SINGAPORE","Value (Monthly)","35,112","HK$ Mn"
"2021","Jun","Imports","SINGAPORE","Value (Year-to-date)","202,389","HK$ Mn"
"2021","Jun","Imports","SLOVAKIA","Value (Monthly)","25","HK$ Mn"
"2021","Jun","Imports","SLOVAKIA","Value (Year-to-date)","166","HK$ Mn"
"2021","Jun","Imports","SLOVENIA","Value (Monthly)","149","HK$ Mn"
"2021","Jun","Imports","SLOVENIA","Value (Year-to-date)","833","HK$ Mn"
"2021","Jun","Imports","SOLOMON ISLANDS","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","SOLOMON ISLANDS","Value (Year-to-date)","1","HK$ Mn"
"2021","Jun","Imports","SOMALIA","Value (Monthly)","1","HK$ Mn"
"2021","Jun","Imports","SOMALIA","Value (Year-to-date)","4","HK$ Mn"
"2021","Jun","Imports","SOUTH AFRICA","Value (Monthly)","1,535","HK$ Mn"
"2021","Jun","Imports","SOUTH AFRICA","Value (Year-to-date)","6,374","HK$ Mn"
"2021","Jun","Imports","SOUTH SUDAN","Value (Monthly)","-",""
"2021","Jun","Imports","SOUTH SUDAN","Value (Year-to-date)","-",""
"2021","Jun","Imports","SPAIN","Value (Monthly)","547","HK$ Mn"
"2021","Jun","Imports","SPAIN","Value (Year-to-date)","3,458","HK$ Mn"
"2021","Jun","Imports","SRI LANKA","Value (Monthly)","86","HK$ Mn"
"2021","Jun","Imports","SRI LANKA","Value (Year-to-date)","596","HK$ Mn"
"2021","Jun","Imports","SUDAN","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","SUDAN","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","SURINAME","Value (Monthly)","3","HK$ Mn"
"2021","Jun","Imports","SURINAME","Value (Year-to-date)","14","HK$ Mn"
"2021","Jun","Imports","SWEDEN","Value (Monthly)","95","HK$ Mn"
"2021","Jun","Imports","SWEDEN","Value (Year-to-date)","849","HK$ Mn"
"2021","Jun","Imports","SWITZERLAND","Value (Monthly)","5,040","HK$ Mn"
"2021","Jun","Imports","SWITZERLAND","Value (Year-to-date)","30,201","HK$ Mn"
"2021","Jun","Imports","SYRIAN ARAB REPUBLIC","Value (Monthly)","-",""
"2021","Jun","Imports","SYRIAN ARAB REPUBLIC","Value (Year-to-date)","1","HK$ Mn"
"2021","Jun","Imports","TAIWAN","Value (Monthly)","45,322","HK$ Mn"
"2021","Jun","Imports","TAIWAN","Value (Year-to-date)","251,817","HK$ Mn"
"2021","Jun","Imports","TAJIKISTAN","Value (Monthly)","-",""
"2021","Jun","Imports","TAJIKISTAN","Value (Year-to-date)","-",""
"2021","Jun","Imports","TANZANIA,UNITED REP","Value (Monthly)","52","HK$ Mn"
"2021","Jun","Imports","TANZANIA,UNITED REP","Value (Year-to-date)","291","HK$ Mn"
"2021","Jun","Imports","THAILAND","Value (Monthly)","9,264","HK$ Mn"
"2021","Jun","Imports","THAILAND","Value (Year-to-date)","50,091","HK$ Mn"
"2021","Jun","Imports","THE MAINLAND OF CHINA","Value (Monthly)","209,902","HK$ Mn"
"2021","Jun","Imports","THE MAINLAND OF CHINA","Value (Year-to-date)","1,086,934","HK$ Mn"
"2021","Jun","Imports","TIMOR-LESTE","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","TIMOR-LESTE","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","TOGO","Value (Monthly)","1","HK$ Mn"
"2021","Jun","Imports","TOGO","Value (Year-to-date)","5","HK$ Mn"
"2021","Jun","Imports","TOKELAU","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","TOKELAU","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","TONGA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","TONGA","Value (Year-to-date)","7","HK$ Mn"
"2021","Jun","Imports","TRINIDAD & TOBAGO","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","TRINIDAD & TOBAGO","Value (Year-to-date)","5","HK$ Mn"
"2021","Jun","Imports","TUNISIA","Value (Monthly)","4","HK$ Mn"
"2021","Jun","Imports","TUNISIA","Value (Year-to-date)","28","HK$ Mn"
"2021","Jun","Imports","TURKEY","Value (Monthly)","790","HK$ Mn"
"2021","Jun","Imports","TURKEY","Value (Year-to-date)","4,200","HK$ Mn"
"2021","Jun","Imports","TURKMENISTAN","Value (Monthly)","-",""
"2021","Jun","Imports","TURKMENISTAN","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","UGANDA","Value (Monthly)","52","HK$ Mn"
"2021","Jun","Imports","UGANDA","Value (Year-to-date)","240","HK$ Mn"
"2021","Jun","Imports","UKRAINE","Value (Monthly)","251","HK$ Mn"
"2021","Jun","Imports","UKRAINE","Value (Year-to-date)","409","HK$ Mn"
"2021","Jun","Imports","UNITED ARAB EMIRATES","Value (Monthly)","2,088","HK$ Mn"
"2021","Jun","Imports","UNITED ARAB EMIRATES","Value (Year-to-date)","14,152","HK$ Mn"
"2021","Jun","Imports","UNITED KINGDOM","Value (Monthly)","5,327","HK$ Mn"
"2021","Jun","Imports","UNITED KINGDOM","Value (Year-to-date)","29,876","HK$ Mn"
"2021","Jun","Imports","URUGUAY","Value (Monthly)","47","HK$ Mn"
"2021","Jun","Imports","URUGUAY","Value (Year-to-date)","261","HK$ Mn"
"2021","Jun","Imports","USA","Value (Monthly)","17,650","HK$ Mn"
"2021","Jun","Imports","USA","Value (Year-to-date)","100,738","HK$ Mn"
"2021","Jun","Imports","UZBEKISTAN","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jun","Imports","UZBEKISTAN","Value (Year-to-date)","1","HK$ Mn"
"2021","Jun","Imports","VANUATU","Value (Monthly)","-",""
"2021","Jun","Imports","VANUATU","Value (Year-to-date)","1","HK$ Mn"
"2021","Jun","Imports","VENEZUELA, BOLIVARIAN","Value (Monthly)","4","HK$ Mn"
"2021","Jun","Imports","VENEZUELA, BOLIVARIAN","Value (Year-to-date)","43","HK$ Mn"
"2021","Jun","Imports","VIET NAM","Value (Monthly)","9,283","HK$ Mn"
"2021","Jun","Imports","VIET NAM","Value (Year-to-date)","55,218","HK$ Mn"
"2021","Jun","Imports","VIRGIN ISLANDS (U.S.)","Value (Monthly)","-",""
"2021","Jun","Imports","VIRGIN ISLANDS (U.S.)","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jun","Imports","WESTERN EUROPE, NESOI","Value (Monthly)","-",""
"2021","Jun","Imports","WESTERN EUROPE, NESOI","Value (Year-to-date)","-",""
"2021","Jun","Imports","YEMEN","Value (Monthly)","2","HK$ Mn"
"2021","Jun","Imports","YEMEN","Value (Year-to-date)","18","HK$ Mn"
"2021","Jun","Imports","ZAMBIA","Value (Monthly)","20","HK$ Mn"
"2021","Jun","Imports","ZAMBIA","Value (Year-to-date)","69","HK$ Mn"
"2021","Jun","Imports","ZIMBABWE","Value (Monthly)","13","HK$ Mn"
"2021","Jun","Imports","ZIMBABWE","Value (Year-to-date)","107","HK$ Mn"
"2021","Jul","Imports","AFGHANISTAN","Value (Monthly)","-",""
"2021","Jul","Imports","AFGHANISTAN","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jul","Imports","AFRICA, NESOI","Value (Monthly)","-",""
"2021","Jul","Imports","AFRICA, NESOI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jul","Imports","ALBANIA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jul","Imports","ALBANIA","Value (Year-to-date)","7","HK$ Mn"
"2021","Jul","Imports","ALGERIA","Value (Monthly)","1","HK$ Mn"
"2021","Jul","Imports","ALGERIA","Value (Year-to-date)","17","HK$ Mn"
"2021","Jul","Imports","AMERICAN SAMOA","Value (Monthly)","-",""
"2021","Jul","Imports","AMERICAN SAMOA","Value (Year-to-date)","-",""
"2021","Jul","Imports","ANDORRA","Value (Monthly)","-",""
"2021","Jul","Imports","ANDORRA","Value (Year-to-date)","1","HK$ Mn"
"2021","Jul","Imports","ANGOLA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jul","Imports","ANGOLA","Value (Year-to-date)","79","HK$ Mn"
"2021","Jul","Imports","ARGENTINA","Value (Monthly)","101","HK$ Mn"
"2021","Jul","Imports","ARGENTINA","Value (Year-to-date)","762","HK$ Mn"
"2021","Jul","Imports","ARMENIA","Value (Monthly)","2","HK$ Mn"
"2021","Jul","Imports","ARMENIA","Value (Year-to-date)","20","HK$ Mn"
"2021","Jul","Imports","ARUBA","Value (Monthly)","1","HK$ Mn"
"2021","Jul","Imports","ARUBA","Value (Year-to-date)","7","HK$ Mn"
"2021","Jul","Imports","ASIA, NESOI","Value (Monthly)","-",""
"2021","Jul","Imports","ASIA, NESOI","Value (Year-to-date)","-",""
"2021","Jul","Imports","AUSTRALASIA & OCEANIA, NESOI","Value (Monthly)","31","HK$ Mn"
"2021","Jul","Imports","AUSTRALASIA & OCEANIA, NESOI","Value (Year-to-date)","136","HK$ Mn"
"2021","Jul","Imports","AUSTRALIA","Value (Monthly)","1,195","HK$ Mn"
"2021","Jul","Imports","AUSTRALIA","Value (Year-to-date)","9,271","HK$ Mn"
"2021","Jul","Imports","AUSTRIA","Value (Monthly)","193","HK$ Mn"
"2021","Jul","Imports","AUSTRIA","Value (Year-to-date)","1,334","HK$ Mn"
"2021","Jul","Imports","AZERBAIJAN","Value (Monthly)","1","HK$ Mn"
"2021","Jul","Imports","AZERBAIJAN","Value (Year-to-date)","10","HK$ Mn"
"2021","Jul","Imports","BAHAMAS","Value (Monthly)","-",""
