Time,User_ID,Tweet,like_count,reply_count,retweet_count,language
2022-03-04 17:00:25+00:00,1903712426,"Russia’s stance in the negotiations is tough, as is Ukraine’s, so the talks will be difficult, but they will be continued, Adviser to the Head of the President’s Office Mikhail Podolyak said:
https://t.co/Vz3pAGdzRn https://t.co/UfgMXw2Ywp",12,15,5,en
2022-03-04 22:44:13+00:00,1903712426,"Russia’s special military operation in Ukraine is not aimed at dividing Ukraine as Russia just seeks to ensure its own security, Kremlin Spokesman Dmitry Peskov told:
https://t.co/rq3uRE3swV https://t.co/PuYO7t3uox",67,38,28,en
2022-03-05 02:37:03+00:00,1903712426,"Ukrainian president claims to be staying in Kiev:
https://t.co/04x0Sm8coh https://t.co/nreZmm0zLu",29,22,13,en
2022-03-05 03:38:28+00:00,1903712426,"North Korea has fired what could be a ballistic missile, Japan’s coast guard said:
https://t.co/DAx8IxLVR8 https://t.co/XTLrVlIwnW",18,8,8,en
2022-03-05 04:37:09+00:00,1903712426,"The United States will engage in meaningful diplomacy with Russia if Moscow shows willingness to do the same, US Secretary of State Antony Blinken said:
https://t.co/Eln0lobY9j https://t.co/5aTJy8ujn4",30,23,14,en
2022-03-05 07:53:18+00:00,1903712426,"Russia announces ceasefire, opens corridors for exit of civilians from Mariupol. The humanitarian corridors and the exit routes were agreed with the Ukrainian side, the Russian Defense Ministry specified:
https://t.co/7y33AW8s5g https://t.co/ZosKA83asG",90,16,48,en
2022-03-05 08:30:42+00:00,1903712426,"Gazprom continues supplying gas for transit to Europe via Ukraine as normal. As of March 5, 109.5 mln cubic meters were requested:
https://t.co/CT1MoDzCno https://t.co/1YqTKqQUFZ",63,10,49,en
2022-03-05 09:00:17+00:00,1903712426,"Russia’s COVID-19 cases surge by almost 86,700 — crisis center:
https://t.co/vzrISoDgkM https://t.co/dpzKtF9Scl",12,2,1,en
2022-03-05 10:00:08+00:00,1903712426,"US TV channels stop broadcasting in Russia:
https://t.co/q86Dc2IzU9 https://t.co/fJCGXgOGzR",51,14,18,en
2022-03-05 11:30:09+00:00,1903712426,"Myth of inviolability of private property in US, EU ruined — Duma speaker: 
https://t.co/mrvS0rQs7q https://t.co/RomG1uvpUv",55,15,28,en
2022-03-05 12:00:39+00:00,1903712426,"Press review: Fire at Ukraine’s NPP raises alarm and leased Russian planes face grounding. Top stories from the Russian press on Saturday, March 5th:
https://t.co/5pVBrRVVoI https://t.co/Xkq7DrLOYb",16,7,4,en
2022-03-05 12:30:49+00:00,1903712426,"Russian embassy sends note to Germany’s foreign ministry over discrimination of Russians:
https://t.co/yAFrrF2AqG https://t.co/cztfJ5fXOk",44,19,26,en
2022-03-05 13:00:13+00:00,1903712426,"Further course of talks with Russia to be decided after evacuation, says Ukrainian leader:
https://t.co/E9GYd9TZz4 https://t.co/22MrynICkU",28,17,16,en
2022-03-05 13:30:35+00:00,1903712426,"Russia, US maintain dialogue via certain channels — Kremlin: 
https://t.co/194RYVVk3O https://t.co/n1vzcITLDJ",53,14,32,fr
2022-03-05 15:00:46+00:00,1903712426,"Russia stands for strengthening interaction within CSTO and SCO — Lavrov:
https://t.co/9pyjuz4Ion https://t.co/gGJOjyhpzw",54,41,20,en
2022-03-05 16:00:11+00:00,1903712426,"MC-21 airplane is better than Western analogs by certain parameters — Putin:
https://t.co/2bOSZ6Tdpj https://t.co/qMTJhCj1xZ",96,109,23,en
2022-03-05 17:00:13+00:00,1903712426,"Since 2014 13,000-14,000 have been killed in Donbass — Putin:
https://t.co/NJU6RBm7LI https://t.co/WjEo3V34uq",105,52,73,en
2022-03-06 01:15:02+00:00,1903712426,"US financial company Mastercard is suspending its services on the territory of Russia, the company said in a statement, posted on its website:
https://t.co/cJHDp3jik8 https://t.co/INU27seTZ6",28,15,14,en
2022-03-06 02:00:11+00:00,1903712426,"US company Visa said it was set to suspend its work on the territory of Russia, the company said in a statement:
https://t.co/AuctO6I6Ai https://t.co/bpyNXa25zk",20,15,7,en
2022-03-06 07:30:14+00:00,1903712426,"Humanitarian corridors in Mariupol, Volnovakha to be open since morning, DPR says:
https://t.co/RszSf2Ygc3 https://t.co/3JYhL0WdPM",56,35,32,en
2022-03-06 10:49:08+00:00,1903712426,"Russia’s COVID-19 case tally grows by 79,863, a new low since January 26 — crisis center:
https://t.co/muAgcry409 https://t.co/n58edGdD1t",14,11,4,en
2022-03-06 11:00:30+00:00,1903712426,"NATO does not question Russia’s status as world power, British PM says:
https://t.co/pQ9YLHMS0X https://t.co/xq9IaoH4Mk",50,30,15,en
2022-03-06 15:00:56+00:00,1903712426,"Russian President Vladimir Putin said that Russia’s military operation in Ukraine can be suspended only if Kiev ceases military actions and fulfills Moscow’s demands in a phone conversation with his Turkish counterpart Recep Tayyip Erdogan:
https://t.co/AyBnePOL6I https://t.co/1Rk2MWplBL",134,53,71,en
2022-03-06 16:00:28+00:00,1903712426,"Russia has demanded Western countries reiterate and observe their commitments under the conventions on diplomatic and consular relations, Russian Foreign Ministry Spokeswoman Maria Zakharova said on Sunday:
https://t.co/SYOO3hwGYT https://t.co/lUmRDo7qKL",71,49,32,en
2022-03-06 20:00:36+00:00,1903712426,"TikTok suspends live streaming and new content adding to its video service, the social network said on Sunday in the statement posted on its website:
https://t.co/anle7JbUbM https://t.co/OeycpcDtcw",21,20,9,en
2022-03-07 00:34:23+00:00,1903712426,"Ukrainian military to blow up experimental nuclear reactor at Kharkov Institute, says Russia’s Defense Ministry:
https://t.co/Rn5tQOUtYE https://t.co/TjUqUEGIIm",97,69,76,en
2022-03-07 10:30:52+00:00,1903712426,"Russia reports a new low of 73,162 daily coronavirus cases since January 25:
https://t.co/GVdKcWJ1MW https://t.co/4ClKccwseI",24,16,5,en
2022-03-07 11:49:08+00:00,1903712426,"The Government of the Russian Federation has approved on Monday a list of foreign states and territories that commit unfriendly actions against Russia, its companies, and citizens:
https://t.co/FbH2GPj2g8 https://t.co/Ebbz1qX8FP",97,67,53,en
2022-03-07 16:00:55+00:00,1903712426,"Russian, Ukrainian delegations start third round of talks, says embassy in Belarus:
https://t.co/pqt1ncOBNT https://t.co/Mlnh4MXcDT",50,24,23,en
2022-03-07 18:39:47+00:00,1903712426,"A third round of talks between Russia and Ukraine in Belovezhskaya Pushcha has ended, the Russian Embassy in Minsk wrote on its Telegram channel:
https://t.co/ONaOPhcKSn https://t.co/zZKEp3YHH8",21,13,10,en
2022-03-07 19:19:17+00:00,1903712426,"Canada imposed sanctions against several Russian public figures:
https://t.co/0WVPDda9Wt https://t.co/QlnAHlcgWL",19,16,7,en
2022-03-07 20:00:46+00:00,1903712426,"Heads of US Congress committees agree on bill banning energy imports from Russia:
https://t.co/AwcN6lhu4e https://t.co/NMOmLLIlcN",19,20,11,en
2022-03-08 01:24:32+00:00,1903712426,"The third round of Russian-Ukrainian talks, held in Belarus, failed to yield the expected results, as both Moscow and Kiev delegates acknowledged:
https://t.co/HKsWSvkEPu https://t.co/Rm0i81bS9H",39,13,19,en
2022-03-08 02:26:24+00:00,1903712426,"Russian President Vladimir Putin said conscripts and reservists aren’t taking part in Russia’s military operation in Ukraine and won’t do so:
https://t.co/HQiXLdcLQr https://t.co/14jX6mGEsW",103,91,43,en
2022-03-08 10:57:54+00:00,1903712426,"Russia’s COVID-19 case tally grows by 66,576, a new low since January 24 — crisis center:
https://t.co/4y7WIkqnnA https://t.co/bavEObI1fL",16,10,7,en
2022-03-08 13:00:16+00:00,1903712426,"Ukraine has possible solution on recognition of Crimea, DPR, LPR — Zelensky:
https://t.co/rkpJxoU0Ax https://t.co/Qj5hun1drU",60,34,38,en
2022-03-08 22:52:48+00:00,1903712426,"Putin orders to impose import-export ban on certain products for 2022:
https://t.co/pgQxhKIma4 https://t.co/JEl2RGwoV1",77,19,37,en
2022-03-08 23:57:37+00:00,1903712426,"The Coca-Cola Company has suspended its business activities on the territory of Russia, the company said in a statement on its website:
https://t.co/8yVSgtTvZY https://t.co/OOQP5AvIsg",25,19,10,en
2022-03-09 01:01:16+00:00,1903712426,"Fitch downgrades l Russia's Long-Term Foreign Currency Issuer Default Rating, says agency:
https://t.co/QOY66iJwJn https://t.co/Y7qIqiFvrD",16,8,11,en
2022-03-09 03:56:25+00:00,1903712426,"Bank of Russia introduces temporary restrictions for operations with cash currency:
https://t.co/tjzsAD2XrN https://t.co/vwprUOo8iW",43,13,22,en
2022-03-09 04:58:51+00:00,1903712426,"US Under Secretary of State for Political Affairs Victoria Nuland said she believes the Nord Stream 2 gas pipeline project is currently ""dead"" and is unlikely to ever be ""revived"":
https://t.co/2uRn83RvM4 https://t.co/Dk8E6L9b4o",27,13,17,en
2022-03-09 07:04:48+00:00,1903712426,"Moscow expects Russian, Ukrainian foreign ministers to meet on March 10 — diplomat:
https://t.co/B0apEtXFfp https://t.co/51rUlZ3qMt",62,19,37,en
2022-03-09 09:00:18+00:00,1903712426,"Russian Defense Ministry publishes Kiev’s secret order for offensive against Donbass:
https://t.co/PnA6tip6cA https://t.co/HgLoCyk37S",83,23,48,en
2022-03-09 11:00:21+00:00,1903712426,"Six humanitarian corridors open Wed — Ukraine’s deputy prime minister:
https://t.co/cURCNJENAa https://t.co/41oAe6sROM",16,9,10,en
2022-03-09 12:03:52+00:00,1903712426,"US de facto wages economic war against Russia, Kremlin says:
https://t.co/IysOI1zJtn https://t.co/2a8nY3WAJg",60,20,35,en
2022-03-09 13:00:13+00:00,1903712426,"Russia’s COVID-19 cases surge by almost 58,700, a new low since January 22 — crisis center:
https://t.co/pMKljqnl3k https://t.co/SNPnjRbLom",9,3,5,en
2022-03-09 13:45:15+00:00,1903712426,"США 8 марта ввели запрет на весь импорт российских нефти и газа.
О том, в каких объемах и в какие страны поставляются эти энергетические ресурсы из РФ, — в нашем материале:
https://t.co/Fz32XLXmmx https://t.co/bEBysT6cwO",15,3,5,ru
2022-03-09 14:00:09+00:00,1903712426,"Situation at Chernobyl NPP under joint control — Russian diplomat:
https://t.co/ba0vXJB4H5 https://t.co/ViMqBLpL8j",25,7,10,en
2022-03-09 14:00:27+00:00,1903712426,"‘Sanctions baton won’t bring peace’: China slams US-led crusade to ban Russian energy:
https://t.co/Uhm03niBHp https://t.co/rNlbGXiue7",47,14,21,en
2022-03-09 15:00:26+00:00,1903712426,"Marine Le Pen warns EU banning Russian oil tantamount to ‘harakiri’:
https://t.co/6FVPyxuZvK https://t.co/dtIjC0Pm0z",49,17,33,in
2022-03-09 16:00:58+00:00,1903712426,"United Aircraft Corporation to up construction of SSJ 100 aircraft to 40 jets per year. Earlier, UAC announced plans to produce 32 SSJ 100 jets and three МС-21 units this year:
https://t.co/owY6qmr9rK https://t.co/ebgaw7Kb68",25,6,11,en
2022-03-09 16:30:41+00:00,1903712426,"Russian diplomat urges US to reveal information about activities of labs in Ukraine:
https://t.co/XZtzhRlrPv https://t.co/h3D56CZ09V",153,119,84,en
2022-03-09 17:00:56+00:00,1903712426,"New EU sanctions target Belarusian banks, cryptocurrencies and Russian shipping. This package of sanctions is expected to be put into effect on the night of March 10:
https://t.co/kjYcdhxs9E https://t.co/5uAyTISmtc",18,15,12,en
2022-03-09 17:31:06+00:00,1903712426,"Russia’s auto racer Mazepin rules out his return to FIA F1 Team Haas. ""It is impossible for me to return to this team, which doesn’t not want to see me anymore,"" Nikita Mazepin noted:
https://t.co/kudw79ZspE https://t.co/NpVi3UrxTT",27,17,6,en
2022-03-09 18:01:04+00:00,1903712426,"No more cola, burgers: Western food, beverage suppliers suspend work in Russia. That’s taking place amid Russia’s special operation in Ukraine and new Western sanctions against Moscow:
https://t.co/aZz9AGSVl9 https://t.co/dF1Q7CRmgF",38,51,10,en
2022-03-09 18:30:11+00:00,1903712426,"Orban tells EU’s Michel Hungary’s economy would stop without Russian gas:
https://t.co/lj6SzUgs6C https://t.co/niK6atb2wt",42,21,25,en
2022-03-09 19:01:08+00:00,1903712426,"Russia’s Khanty-Mansiisk to host next week Paralympic Games ‘We Are Together. Sports’. Up to 70 athletes will take part in six sports competitions:
https://t.co/VVuJwoXivT https://t.co/z8bq8QmkQZ",33,18,11,en
2022-03-10 08:08:07+00:00,1903712426,"Meeting of Russian, Turkish top diplomats begins in Antalya:
https://t.co/Vhdw1ZMgvO https://t.co/SRvF5IzvFU",45,10,18,en
2022-03-10 09:00:38+00:00,1903712426,"Source reveals how many Donbass and Ukraine evacuees took refuge in Russia. To date, more than 213,000 people crossed the border of the Russian Federation:
https://t.co/CwSn9TxKSi https://t.co/TBXiL4XHnA",57,16,36,en
2022-03-10 09:30:31+00:00,1903712426,"Talks between Russian, Ukrainian top diplomats begin in Antalya. Turkish Foreign Minister Mevlut Cavusoglu also participates in the meeting:
https://t.co/WFnlXU4rOs https://t.co/iMd8sbYoWS",55,10,34,en
2022-03-10 10:00:13+00:00,1903712426,"Russia to cease participation in Council of Europe, Foreign Ministry says:
https://t.co/3EE0wDS4VZ https://t.co/WDJfadFHtg",41,20,24,en
2022-03-10 11:00:56+00:00,1903712426,"Russia’s COVID-19 case tally rose by 51,231 over the past day to 17,191,300, the anti-coronavirus crisis center reported:
https://t.co/ZzNBDJCRNv https://t.co/VSKqKlEZTh",5,4,5,en
2022-03-10 11:30:09+00:00,1903712426,"Beijing intends to retaliate with harsh measures, if Washington imposes sanctions on China due to the discord between Russia and the US over the Ukrainian crisis, Chinese Foreign Ministry Spokesman Zhao Lijian said on Thursday: 
https://t.co/h8Q6TYvfKT https://t.co/hksfH52kiL",58,15,47,en
2022-03-10 12:30:02+00:00,1903712426,"The possibility of talks between the presidents of Russia and Ukraine was discussed at Thursday’s meeting with Ukrainian Foreign Minister Dmitry Kuleba, Russian top diplomat Sergey Lavrov said:
https://t.co/xdzXwHOd2x https://t.co/q6YwMTZoUm",26,10,15,en
2022-03-10 13:00:11+00:00,1903712426,"Seven Russians, including Sechin, Miller, Deripaska, Abramovich, blacklisted in UK:
https://t.co/8ctU7WefHJ https://t.co/wysKSUa58K",20,13,8,en
2022-03-10 13:30:11+00:00,1903712426,"Power outage will not affect Chernobyl NPP’s safety — expert:
https://t.co/EFGJLiSTV6 https://t.co/CTnYgImQZm",13,4,10,en
2022-03-10 14:00:05+00:00,1903712426,"Lavrov bills as fake a statement by Truss that Russia could attack Baltic states:
https://t.co/V31bZfVlFV https://t.co/budSNz5lQv",29,13,20,en
2022-03-10 14:30:14+00:00,1903712426,"Russia wanted to the last to settle security issues by diplomatic means — Lavrov:
https://t.co/fpNlNAqUea https://t.co/O27JLPSKXC",29,22,19,en
2022-03-10 15:00:19+00:00,1903712426,"NATO writes off Ukraine, says Serbian parliament speaker:
https://t.co/pKBmmX23r3 https://t.co/dUwsQ9AJdX",30,14,20,en
2022-03-10 16:01:00+00:00,1903712426,"The International Space Station is not effective enough in the current geopolitical situation, the CEO of Roscosmos corporation, Dmitry Rogozin said at a meeting with members of the LDPR faction in the State Duma:
https://t.co/lOUPQszSR3 https://t.co/GnSwkqRY6A",16,4,11,en
2022-03-10 17:00:12+00:00,1903712426,"Moscow has never wanted war and seeks to end the current conflict, Russian Foreign Minister Sergey Lavrov said at a press conference following a meeting with his Ukrainian and Turkish counterparts, Dmitry Kuleba and Mevlut Cavusoglu:
https://t.co/F54QncYMlh https://t.co/03QkFtGXoG",75,53,37,en
2022-03-10 18:01:06+00:00,1903712426,"Prolonging the life cycle of the International Space Station till 2030 will require colossal funding, or else the station will ""fall apart,"" the CEO of Russia’s space corporation Roscosmos, Dmitry Rogozin, said:
https://t.co/cswDhIORg5

© NASA https://t.co/bR9mKcLRN7",25,12,15,en
2022-03-10 19:00:51+00:00,1903712426,"President Vladimir Putin believes that the West is trying to blame Russia for the surge in energy prices in the world. The head of state expressed this opinion at a meeting with members of the government on Thursday:
https://t.co/FQXiBL5e6N https://t.co/ltZu0GqjRX",71,34,24,en
2022-03-10 20:00:41+00:00,1903712426,"Russia will be able to solve its economic problems in such a way that it will not depend on Western governments and companies ever again, Foreign Minister Sergey Lavrov said:
https://t.co/q8t4WsMCaI https://t.co/IN2E13nDCx",234,312,102,en
2022-03-11 03:25:05+00:00,1903712426,"US company Meta will permit its Facebook and Instagram social networks not to block users’ calls for violence against Russian citizens and soldiers in particular, Reuters reported citing internal emails:
https://t.co/l7Uie0q3Bt https://t.co/fsboyZuq3u",39,18,26,en
2022-03-11 09:15:40+00:00,1903712426,"Russia’s COVID-19 case tally rose by 50,743 over the past day to 17,242,043, the anti-coronavirus crisis center reported:
https://t.co/NK9gldHlIj https://t.co/Ldd0mq7e7u",6,6,4,en
2022-03-11 10:00:18+00:00,1903712426,"Russian Embassy in US lashes out at Meta for okaying hate speech against Russians:
https://t.co/KPtT1Ry6Xl https://t.co/a6LEOmsNsK",58,19,35,en
2022-03-11 11:53:33+00:00,1903712426,"Russia to resort to resolute measures against Meta in wake of calls for violence — Kremlin:
https://t.co/YoLmeYLU3r https://t.co/SuZEyNLe8B",61,18,26,en
2022-03-11 13:00:14+00:00,1903712426,"Kremlin does not rule out meeting between Putin, Ukrainian president — spokesman:
https://t.co/RXu6TNAChu https://t.co/1FNsJ9Raqw",29,14,23,en
2022-03-11 14:20:06+00:00,1903712426,"Russian-Ukrainian talks take place practically every day and are making certain progress, Russian President Vladimir Putin said on Friday at a meeting with his Belarusian counterpart Alexander Lukashenko:
https://t.co/bLNwUPQnuB https://t.co/r0kFUy60TR",45,25,20,en
2022-03-11 14:40:40+00:00,1903712426,"Erdogan says now is good time to reform UN:
https://t.co/ruUSXHCI5C

© ako photography/Shutterstock/FOTODOM https://t.co/CVfYaVc8T8",24,8,15,en
2022-03-11 15:00:24+00:00,1903712426,"Turkish president slams attacks on Russian cultural workers as unacceptable:
https://t.co/F3RdntU77x https://t.co/bfAunEUk8i",71,10,28,en
2022-03-11 15:20:16+00:00,1903712426,"Last EU decision not ones that Kiev expects, Zelensky claims:
https://t.co/8rFtAPGmJO https://t.co/9GzWif04kW",19,9,14,en
2022-03-11 15:40:07+00:00,1903712426,"Russian media watchdog restricts access to Instagram in country:
https://t.co/W3kE9gfLpl

© Jirapong Manustrong/Shutterstock/FOTODOM https://t.co/w8eGNqiDMk",18,12,8,en
2022-03-11 16:00:34+00:00,1903712426,"Borrell admits mistake to have promised Ukraine NATO membership:
https://t.co/AfQqbo1HmT https://t.co/w4TyPCoLgh",149,35,85,en
2022-03-11 18:22:11+00:00,1903712426,"The US won’t go to war with Russia in Ukraine but will defend NATO territory, if necessary, US President Joe Biden said in a speech about Ukraine at the White House :
https://t.co/feesKAv7nk https://t.co/i547AJq6v4",23,17,16,en
2022-03-11 22:54:32+00:00,1903712426,"Lukashenko, Putin conceptually agree steps on mutual support amid sanctions:
https://t.co/iNyaedRnuE https://t.co/BoIRiMMC4r",72,34,21,en
2022-03-12 02:15:41+00:00,1903712426,"US sets deadline for imports of Russian alcohol and diamonds:
https://t.co/45pxzN351o https://t.co/Od90coQAHW",21,11,9,en
2022-03-12 03:09:40+00:00,1903712426,"Instagram to be blocked in Russia on March 14, head confirms:
https://t.co/duLRFs9zui https://t.co/VQqDmMSaOf",87,21,29,en
2022-03-12 04:50:17+00:00,1903712426,"Kazakhstan's Qazaq Air suspends flights to Russia:
https://t.co/hhPWmf57P9 https://t.co/PfTfciQ3R2",36,19,17,en
2022-03-12 23:26:54+00:00,1903712426,"Rosatom Director General Alexey Likhachev has assured the International Atomic Energy Agency that Russia had no plans of taking Ukraine’s Zaporozhye nuclear power plant under full control:
https://t.co/faJ6RyF4Hh https://t.co/5tI5CwG3Cl",36,23,26,en
2022-03-13 01:09:38+00:00,1903712426,"Zelensky admits his country will have to pay for Western help:
https://t.co/eFuZ8ySKkQ https://t.co/BZ8UBTvAZJ",53,32,35,en
2022-03-13 04:10:44+00:00,1903712426,"Ukrainian gas reserves amount to 9.5 billion cubic meters, with production continuing at all sites outside the zone of hostilities, Ukrainian Prime Minister Denis Shmygal has said:
https://t.co/Uxr6KbWh64 https://t.co/aYF3szXu1a",15,12,12,en
2022-03-13 11:00:25+00:00,1903712426,"Russia’s COVID-19 case tally grows by 44,989 over past day to 17,335,186 — crisis center:
https://t.co/C8GBjx8g9Y https://t.co/34d1l5p6G8",7,15,7,en
2022-03-13 14:15:04+00:00,1903712426,"Armenia’s fifth president, Vaagn Khachaturyan, was sworn in and took office on Sunday at a special session of the National Assembly: 
https://t.co/nhsOB0HR8U https://t.co/jxInXyU1lV",26,20,14,en
2022-03-13 14:35:05+00:00,1903712426,"Half of the gold and foreign exchange reserves of the Bank of Russia have been frozen due to sanctions, Finance Minister Anton Siluanov said in an interview with the Rossiya 1 TV channel: 
https://t.co/raR4qKun18 https://t.co/igSa4ITTdi",39,24,33,en
2022-03-13 15:00:11+00:00,1903712426,"Turkey will not join the sanctions some Western countries have imposed on Russia over the special operation in Ukraine, Turkish Foreign Minister Mevlut Cavusoglu told a diplomatic forum in Antalya on Sunday: 
https://t.co/xN4SEn5Ch1 https://t.co/A94BUlZDk6",77,18,39,en
2022-03-13 15:30:05+00:00,1903712426,"Serbia will remain a military neutral state and will not join NATO, Serbian President Aleksandar Vucic, who is running for a second term, said at the election rally of the Serbian Progressive Party in Backa Palanka on Sunday: 
https://t.co/XXiomsSA8l https://t.co/2XzadVzG0g",110,19,62,en
2022-03-13 16:00:32+00:00,1903712426,"Progress in Russia-Ukraine talks may develop into common stance — legislator: 
https://t.co/AX0gw8lJ0i https://t.co/gLmYjZ2p41",36,15,18,en
2022-03-13 18:05:02+00:00,1903712426,"Russia’s Investigative committee to probe into mass execution of civilians in LPR:
https://t.co/NZUZ3c3pNB https://t.co/kTbxrhOa5G",48,36,29,en
2022-03-13 19:44:57+00:00,1903712426,"Russian-Ukrainian talks to be continued online on March 14 - Kremlin spokesman:
https://t.co/P5fw2zvI8y https://t.co/mF9aNAASl1",53,20,25,en
2022-03-14 08:07:28+00:00,1903712426,"Representatives of Ukrainian and Russian delegations must agree on a meeting between the presidents of two countries during their upcoming talks, Ukrainian President Vladimir Zelensky said on Monday: 
https://t.co/CIfZKbnkGs https://t.co/xzk5e0Wd6c",22,11,15,en
2022-03-14 09:00:25+00:00,1903712426,"Talks on restoring the Joint Comprehensive Plan of Action on Iran’s nuclear program are proceeding normally, without artificial delays, the Russian Foreign Ministry said in a statement:
https://t.co/J4HjX9bBhO https://t.co/1sGbuhmYFJ",16,5,5,en
2022-03-14 10:00:39+00:00,1903712426,"Ukrainian presidential office adviser Mikhail Podolyak expects that another, fourth round of talks with Russia, scheduled to begin on Monday by video link will be tough:
https://t.co/qz3hFVMsxI https://t.co/j9RUBrZblX",23,8,7,en
2022-03-14 11:00:27+00:00,1903712426,"Russia’s COVID-19 case tally rose by 41,055 over the past day to 17,376,241, the anti-coronavirus crisis center reported on Monday:
https://t.co/JnJ07rd3xV https://t.co/vqOnmLrS7J",7,6,4,en
2022-03-14 11:15:08+00:00,1903712426,"The falling fragments of a Tochka-U missile have killed at least 20 people, including children, and left another nine injured in Donetsk, Head of the Donetsk People’s Republic Denis Pushilin told the Rossiya-1 TV channel on Monday:
https://t.co/Jn1bpgQYYY https://t.co/Jk1zV4AMPh",29,13,21,en
2022-03-14 12:00:31+00:00,1903712426,"Beijing blasted Washington’s recent allegations as disinformation that Russia sought military assistance from China to conduct its special operation in Ukraine, Chinese Foreign Ministry Spokesperson Zhao Lijian said at a briefing on Monday:
https://t.co/vKcNNdAlLj https://t.co/7FI793IHIk",61,6,30,en
2022-03-14 13:00:11+00:00,1903712426,"Putin signs law on registration of rights to foreign airplanes. The document is aimed at preserving the foreign airplane fleet with Russian operators for purposes of smooth operation of civil aviation as part of anti-sanction measures:
https://t.co/pTK8aTqHBr https://t.co/L4h2tYoXRN",92,21,40,en
2022-03-14 14:00:47+00:00,1903712426,"Press review: Why Iran struck northern Iraq and EU may have to launch Nord Stream 2. Top stories from the Russian press on Monday, March 14th:
https://t.co/iebjygnweT

© Nikolai Ryutin/Nord Stream 2 https://t.co/7HGYcvEhtI",25,10,11,en
2022-03-14 15:00:14+00:00,1903712426,"Russia’s special military operation in Ukraine is proceeding in accordance with the original plan and will be completed on time and in full, Russian presidential spokesman Dmitry Peskov said on Monday:
https://t.co/iPVQVQwx1N https://t.co/K6198XOHYv",95,44,50,en
2022-03-14 15:00:26+00:00,1903712426,"Yerevan turns to OSCE Minsk Group to negotiate peace deal with Baku. Earlier, it was reported that Baku handed over a five-point proposal for normalizing relations to Yerevan:
https://t.co/tHFaHMbPoK https://t.co/RsZ1x96iLj",9,3,8,en
2022-03-14 15:30:56+00:00,1903712426,"The return of Meta products (in particular, of such social networks as Facebook and Instagram, now blocked in Russia) is unlikely for now, although the company is trying to distance itself from the mistakes it has made, Dmitry Peskov said:
https://t.co/eR5L1nJ9IT https://t.co/BxDtSxvGgM",48,16,27,en
2022-03-14 16:00:55+00:00,1903712426,"Moscow cancels masks and COVID requirements for businesses starting March 15. Wearing masks became mandatory in stores and on transport, in businesses and public places in the Russian capital on May 12, 2020:
https://t.co/2QmQrLrvSM https://t.co/bDhF8KwoId",37,13,14,en
2022-03-14 17:00:22+00:00,1903712426,"Russia to seek legally binding rules for how countries can spread information — diplomat:
https://t.co/YxRP8v4s25 https://t.co/qHJ5mo9sne",50,41,21,en
2022-03-15 09:00:10+00:00,1903712426,"⚡В России за сутки госпитализировали 7 273 человека. В стране за сутки выявили 36 678 случаев заражения: 
https://t.co/X6pjlxupKy https://t.co/cKHX57A5lv",6,5,1,ru
2022-03-15 09:19:04+00:00,1903712426,"The son of incumbent President Gurbanguly Berdymukhamedov, candidate of Turkmenistan’s ruling Democratic Party Serdar Berdymukhamedov won the presidential election in Turkmenistan with 72.97% of the votes, the country's CEC announced:
https://t.co/oDGjqBEAsn https://t.co/Ih2SM57upd",15,10,11,en
2022-03-15 09:30:10+00:00,1903712426,"Рестораны McDonald's в Сибири продолжают работать в штатном режиме.

Корпорация ранее сообщила о временном закрытии всех своих ресторанов в России из-за спецоперации на Украине: 
https://t.co/sfkATwQhWB https://t.co/E5Cw9PlzLF",12,14,9,ru
2022-03-15 10:30:32+00:00,1903712426,"""To fix what’s broken."" How charity rehabilitation center works. The Metelitsa team is the only female team in the world with a record of 20 expeditions to the Arctic and Antarctic:
https://t.co/QPrknYqSo1 https://t.co/qpK86v5EO2",6,4,3,en
2022-03-15 10:30:49+00:00,1903712426,"Press review: Ukraine seeks to drag out talks and Russia moves to lift mask mandates. Top stories from the Russian press on Tuesday, March 15th:
https://t.co/QWDhCVtdfN https://t.co/bMockDx8LK",11,7,5,en
2022-03-15 11:01:02+00:00,1903712426,"New talks with the United States and NATO on Russia’s proposed security guarantees may be desirable again, but it is highly unlikely to hold them in the previous format, Russian Presidential Spokesman Dmitry Peskov said:
https://t.co/x9GGhwwZin https://t.co/4krN8G5XKp",19,8,16,en
2022-03-15 11:50:01+00:00,1903712426,"Kremlin Spokesman Dmitry Peskov said on Tuesday he had no doubts that President Vladimir Putin would show political willpower to normalize relations with the United States, if Washington takes a constructive position:
https://t.co/f5FQrgaFq8 https://t.co/ZPLowBrnpI",51,32,22,en
2022-03-15 12:15:32+00:00,1903712426,"Belarus’ updated constitution comes into force. On March 15, the country also celebrates Constitution Day:
https://t.co/vRrSS0glhj https://t.co/u2Qhd0OTRH",21,16,13,en
2022-03-15 12:45:24+00:00,1903712426,"EU imposes fourth package of economic and personal sanctions against Russia:
https://t.co/nGKRLPUyTg https://t.co/2R8Bj8tiwb",16,17,16,en
2022-03-15 13:30:17+00:00,1903712426,"Moscow and Tehran stand for the early resumption of full implementation of the Joint Comprehensive Plan of Action on Iran's nuclear program, Russian Foreign Minister Sergey Lavrov said following talks with his Iranian counterpart Hossein Amir-Abdollahian:
https://t.co/UygNNpAqA5 https://t.co/qznyKujDRP",34,6,22,en
