Year,Month,Trade Type,Consignment,Statistics,Value,Unit
"2021","Mar","Total Exports","THAILAND","Value (Monthly)","4,924","HK$ Mn"
"2021","Mar","Total Exports","THAILAND","Value (Year-to-date)","13,802","HK$ Mn"
"2021","Mar","Total Exports","THE MAINLAND OF CHINA","Value (Monthly)","255,052","HK$ Mn"
"2021","Mar","Total Exports","THE MAINLAND OF CHINA","Value (Year-to-date)","660,208","HK$ Mn"
"2021","Mar","Total Exports","TIMOR-LESTE","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Mar","Total Exports","TIMOR-LESTE","Value (Year-to-date)","1","HK$ Mn"
"2021","Mar","Total Exports","TOGO","Value (Monthly)","457","HK$ Mn"
"2021","Mar","Total Exports","TOGO","Value (Year-to-date)","1,285","HK$ Mn"
"2021","Mar","Total Exports","TOKELAU","Value (Monthly)","-",""
"2021","Mar","Total Exports","TOKELAU","Value (Year-to-date)","-",""
"2021","Mar","Total Exports","TONGA","Value (Monthly)","7","HK$ Mn"
"2021","Mar","Total Exports","TONGA","Value (Year-to-date)","7","HK$ Mn"
"2021","Mar","Total Exports","TRINIDAD & TOBAGO","Value (Monthly)","3","HK$ Mn"
"2021","Mar","Total Exports","TRINIDAD & TOBAGO","Value (Year-to-date)","9","HK$ Mn"
"2021","Mar","Total Exports","TUNISIA","Value (Monthly)","228","HK$ Mn"
"2021","Mar","Total Exports","TUNISIA","Value (Year-to-date)","596","HK$ Mn"
"2021","Mar","Total Exports","TURKEY","Value (Monthly)","697","HK$ Mn"
"2021","Mar","Total Exports","TURKEY","Value (Year-to-date)","2,244","HK$ Mn"
"2021","Mar","Total Exports","TURKMENISTAN","Value (Monthly)","-",""
"2021","Mar","Total Exports","TURKMENISTAN","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Mar","Total Exports","TUVALU","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Mar","Total Exports","TUVALU","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Mar","Total Exports","UGANDA","Value (Monthly)","19","HK$ Mn"
"2021","Mar","Total Exports","UGANDA","Value (Year-to-date)","45","HK$ Mn"
"2021","Mar","Total Exports","UKRAINE","Value (Monthly)","154","HK$ Mn"
"2021","Mar","Total Exports","UKRAINE","Value (Year-to-date)","478","HK$ Mn"
"2021","Mar","Total Exports","UNITED ARAB EMIRATES","Value (Monthly)","5,109","HK$ Mn"
"2021","Mar","Total Exports","UNITED ARAB EMIRATES","Value (Year-to-date)","16,067","HK$ Mn"
"2021","Mar","Total Exports","UNITED KINGDOM","Value (Monthly)","7,074","HK$ Mn"
"2021","Mar","Total Exports","UNITED KINGDOM","Value (Year-to-date)","19,879","HK$ Mn"
"2021","Mar","Total Exports","URUGUAY","Value (Monthly)","35","HK$ Mn"
"2021","Mar","Total Exports","URUGUAY","Value (Year-to-date)","132","HK$ Mn"
"2021","Mar","Total Exports","US MINOR OUTLYING IS","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Mar","Total Exports","US MINOR OUTLYING IS","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Mar","Total Exports","USA","Value (Monthly)","19,682","HK$ Mn"
"2021","Mar","Total Exports","USA","Value (Year-to-date)","61,714","HK$ Mn"
"2021","Mar","Total Exports","UZBEKISTAN","Value (Monthly)","25","HK$ Mn"
"2021","Mar","Total Exports","UZBEKISTAN","Value (Year-to-date)","98","HK$ Mn"
"2021","Mar","Total Exports","VANUATU","Value (Monthly)","3","HK$ Mn"
"2021","Mar","Total Exports","VANUATU","Value (Year-to-date)","7","HK$ Mn"
"2021","Mar","Total Exports","VENEZUELA, BOLIVARIAN","Value (Monthly)","5","HK$ Mn"
"2021","Mar","Total Exports","VENEZUELA, BOLIVARIAN","Value (Year-to-date)","28","HK$ Mn"
"2021","Mar","Total Exports","VIET NAM","Value (Monthly)","8,852","HK$ Mn"
"2021","Mar","Total Exports","VIET NAM","Value (Year-to-date)","25,116","HK$ Mn"
"2021","Mar","Total Exports","VIRGIN ISLANDS (U.S.)","Value (Monthly)","1","HK$ Mn"
"2021","Mar","Total Exports","VIRGIN ISLANDS (U.S.)","Value (Year-to-date)","2","HK$ Mn"
"2021","Mar","Total Exports","WESTERN EUROPE, NESOI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Mar","Total Exports","WESTERN EUROPE, NESOI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Mar","Total Exports","YEMEN","Value (Monthly)","1","HK$ Mn"
"2021","Mar","Total Exports","YEMEN","Value (Year-to-date)","3","HK$ Mn"
"2021","Mar","Total Exports","ZAMBIA","Value (Monthly)","44","HK$ Mn"
"2021","Mar","Total Exports","ZAMBIA","Value (Year-to-date)","112","HK$ Mn"
"2021","Mar","Total Exports","ZIMBABWE","Value (Monthly)","38","HK$ Mn"
"2021","Mar","Total Exports","ZIMBABWE","Value (Year-to-date)","117","HK$ Mn"
"2021","Apr","Total Exports","AFGHANISTAN","Value (Monthly)","1","HK$ Mn"
"2021","Apr","Total Exports","AFGHANISTAN","Value (Year-to-date)","14","HK$ Mn"
"2021","Apr","Total Exports","AFRICA, NESOI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","AFRICA, NESOI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","ALBANIA","Value (Monthly)","3","HK$ Mn"
"2021","Apr","Total Exports","ALBANIA","Value (Year-to-date)","12","HK$ Mn"
"2021","Apr","Total Exports","ALGERIA","Value (Monthly)","95","HK$ Mn"
"2021","Apr","Total Exports","ALGERIA","Value (Year-to-date)","418","HK$ Mn"
"2021","Apr","Total Exports","AMERICAN SAMOA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","AMERICAN SAMOA","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","ANDORRA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","ANDORRA","Value (Year-to-date)","12","HK$ Mn"
"2021","Apr","Total Exports","ANGOLA","Value (Monthly)","23","HK$ Mn"
"2021","Apr","Total Exports","ANGOLA","Value (Year-to-date)","86","HK$ Mn"
"2021","Apr","Total Exports","ARGENTINA","Value (Monthly)","366","HK$ Mn"
"2021","Apr","Total Exports","ARGENTINA","Value (Year-to-date)","1,292","HK$ Mn"
"2021","Apr","Total Exports","ARMENIA","Value (Monthly)","171","HK$ Mn"
"2021","Apr","Total Exports","ARMENIA","Value (Year-to-date)","243","HK$ Mn"
"2021","Apr","Total Exports","ARUBA","Value (Monthly)","1","HK$ Mn"
"2021","Apr","Total Exports","ARUBA","Value (Year-to-date)","6","HK$ Mn"
"2021","Apr","Total Exports","ASIA, NESOI","Value (Monthly)","-",""
"2021","Apr","Total Exports","ASIA, NESOI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","AUSTRALASIA & OCEANIA, NESOI","Value (Monthly)","12","HK$ Mn"
"2021","Apr","Total Exports","AUSTRALASIA & OCEANIA, NESOI","Value (Year-to-date)","62","HK$ Mn"
"2021","Apr","Total Exports","AUSTRALIA","Value (Monthly)","2,814","HK$ Mn"
"2021","Apr","Total Exports","AUSTRALIA","Value (Year-to-date)","10,902","HK$ Mn"
"2021","Apr","Total Exports","AUSTRIA","Value (Monthly)","773","HK$ Mn"
"2021","Apr","Total Exports","AUSTRIA","Value (Year-to-date)","2,807","HK$ Mn"
"2021","Apr","Total Exports","AZERBAIJAN","Value (Monthly)","35","HK$ Mn"
"2021","Apr","Total Exports","AZERBAIJAN","Value (Year-to-date)","238","HK$ Mn"
"2021","Apr","Total Exports","BAHAMAS","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","BAHAMAS","Value (Year-to-date)","2","HK$ Mn"
"2021","Apr","Total Exports","BAHRAIN","Value (Monthly)","23","HK$ Mn"
"2021","Apr","Total Exports","BAHRAIN","Value (Year-to-date)","108","HK$ Mn"
"2021","Apr","Total Exports","BANGLADESH","Value (Monthly)","964","HK$ Mn"
"2021","Apr","Total Exports","BANGLADESH","Value (Year-to-date)","3,762","HK$ Mn"
"2021","Apr","Total Exports","BARBADOS","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","BARBADOS","Value (Year-to-date)","5","HK$ Mn"
"2021","Apr","Total Exports","BELARUS","Value (Monthly)","18","HK$ Mn"
"2021","Apr","Total Exports","BELARUS","Value (Year-to-date)","123","HK$ Mn"
"2021","Apr","Total Exports","BELGIUM","Value (Monthly)","1,375","HK$ Mn"
"2021","Apr","Total Exports","BELGIUM","Value (Year-to-date)","5,641","HK$ Mn"
"2021","Apr","Total Exports","BELIZE","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","BELIZE","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","BENIN","Value (Monthly)","2","HK$ Mn"
"2021","Apr","Total Exports","BENIN","Value (Year-to-date)","14","HK$ Mn"
"2021","Apr","Total Exports","BHUTAN","Value (Monthly)","1","HK$ Mn"
"2021","Apr","Total Exports","BHUTAN","Value (Year-to-date)","2","HK$ Mn"
"2021","Apr","Total Exports","BOLIVIA, P STATE OF","Value (Monthly)","11","HK$ Mn"
"2021","Apr","Total Exports","BOLIVIA, P STATE OF","Value (Year-to-date)","63","HK$ Mn"
"2021","Apr","Total Exports","BOSNIA & HERZEGOVINA","Value (Monthly)","3","HK$ Mn"
"2021","Apr","Total Exports","BOSNIA & HERZEGOVINA","Value (Year-to-date)","17","HK$ Mn"
"2021","Apr","Total Exports","BOTSWANA","Value (Monthly)","15","HK$ Mn"
"2021","Apr","Total Exports","BOTSWANA","Value (Year-to-date)","74","HK$ Mn"
"2021","Apr","Total Exports","BRAZIL","Value (Monthly)","1,311","HK$ Mn"
"2021","Apr","Total Exports","BRAZIL","Value (Year-to-date)","5,977","HK$ Mn"
"2021","Apr","Total Exports","BRUNEI DARUSSALAM","Value (Monthly)","45","HK$ Mn"
"2021","Apr","Total Exports","BRUNEI DARUSSALAM","Value (Year-to-date)","114","HK$ Mn"
"2021","Apr","Total Exports","BULGARIA","Value (Monthly)","86","HK$ Mn"
"2021","Apr","Total Exports","BULGARIA","Value (Year-to-date)","323","HK$ Mn"
"2021","Apr","Total Exports","BURKINA FASO","Value (Monthly)","6","HK$ Mn"
"2021","Apr","Total Exports","BURKINA FASO","Value (Year-to-date)","12","HK$ Mn"
"2021","Apr","Total Exports","BURUNDI","Value (Monthly)","4","HK$ Mn"
"2021","Apr","Total Exports","BURUNDI","Value (Year-to-date)","15","HK$ Mn"
"2021","Apr","Total Exports","CABO VERDE","Value (Monthly)","2","HK$ Mn"
"2021","Apr","Total Exports","CABO VERDE","Value (Year-to-date)","3","HK$ Mn"
"2021","Apr","Total Exports","CAMBODIA","Value (Monthly)","606","HK$ Mn"
"2021","Apr","Total Exports","CAMBODIA","Value (Year-to-date)","2,511","HK$ Mn"
"2021","Apr","Total Exports","CAMEROON","Value (Monthly)","62","HK$ Mn"
"2021","Apr","Total Exports","CAMEROON","Value (Year-to-date)","200","HK$ Mn"
"2021","Apr","Total Exports","CANADA","Value (Monthly)","1,198","HK$ Mn"
"2021","Apr","Total Exports","CANADA","Value (Year-to-date)","4,852","HK$ Mn"
"2021","Apr","Total Exports","CENTRAL & SOUTH AMERICA,NESOI","Value (Monthly)","5","HK$ Mn"
"2021","Apr","Total Exports","CENTRAL & SOUTH AMERICA,NESOI","Value (Year-to-date)","32","HK$ Mn"
"2021","Apr","Total Exports","CENTRAL AFRICAN REP","Value (Monthly)","1","HK$ Mn"
"2021","Apr","Total Exports","CENTRAL AFRICAN REP","Value (Year-to-date)","7","HK$ Mn"
"2021","Apr","Total Exports","CHAD","Value (Monthly)","11","HK$ Mn"
"2021","Apr","Total Exports","CHAD","Value (Year-to-date)","54","HK$ Mn"
"2021","Apr","Total Exports","CHILE","Value (Monthly)","430","HK$ Mn"
"2021","Apr","Total Exports","CHILE","Value (Year-to-date)","1,725","HK$ Mn"
"2021","Apr","Total Exports","CIS & EASTERN EUROPE, NESOI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","CIS & EASTERN EUROPE, NESOI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","COLOMBIA","Value (Monthly)","499","HK$ Mn"
"2021","Apr","Total Exports","COLOMBIA","Value (Year-to-date)","1,744","HK$ Mn"
"2021","Apr","Total Exports","COMOROS","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","COMOROS","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","CONGO","Value (Monthly)","16","HK$ Mn"
"2021","Apr","Total Exports","CONGO","Value (Year-to-date)","75","HK$ Mn"
"2021","Apr","Total Exports","CONGO, DEM REP THE","Value (Monthly)","47","HK$ Mn"
"2021","Apr","Total Exports","CONGO, DEM REP THE","Value (Year-to-date)","184","HK$ Mn"
"2021","Apr","Total Exports","COSTA RICA","Value (Monthly)","35","HK$ Mn"
"2021","Apr","Total Exports","COSTA RICA","Value (Year-to-date)","156","HK$ Mn"
"2021","Apr","Total Exports","COTE D'IVOIRE","Value (Monthly)","17","HK$ Mn"
"2021","Apr","Total Exports","COTE D'IVOIRE","Value (Year-to-date)","94","HK$ Mn"
"2021","Apr","Total Exports","CROATIA","Value (Monthly)","98","HK$ Mn"
"2021","Apr","Total Exports","CROATIA","Value (Year-to-date)","301","HK$ Mn"
"2021","Apr","Total Exports","CUBA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","CUBA","Value (Year-to-date)","7","HK$ Mn"
"2021","Apr","Total Exports","CYPRUS","Value (Monthly)","18","HK$ Mn"
"2021","Apr","Total Exports","CYPRUS","Value (Year-to-date)","53","HK$ Mn"
"2021","Apr","Total Exports","CZECHIA","Value (Monthly)","828","HK$ Mn"
"2021","Apr","Total Exports","CZECHIA","Value (Year-to-date)","3,365","HK$ Mn"
"2021","Apr","Total Exports","DENMARK","Value (Monthly)","355","HK$ Mn"
"2021","Apr","Total Exports","DENMARK","Value (Year-to-date)","1,238","HK$ Mn"
"2021","Apr","Total Exports","DJIBOUTI","Value (Monthly)","2","HK$ Mn"
"2021","Apr","Total Exports","DJIBOUTI","Value (Year-to-date)","6","HK$ Mn"
"2021","Apr","Total Exports","DOMINICAN REPUBLIC","Value (Monthly)","172","HK$ Mn"
"2021","Apr","Total Exports","DOMINICAN REPUBLIC","Value (Year-to-date)","625","HK$ Mn"
"2021","Apr","Total Exports","ECUADOR","Value (Monthly)","55","HK$ Mn"
"2021","Apr","Total Exports","ECUADOR","Value (Year-to-date)","216","HK$ Mn"
"2021","Apr","Total Exports","EGYPT","Value (Monthly)","816","HK$ Mn"
"2021","Apr","Total Exports","EGYPT","Value (Year-to-date)","3,639","HK$ Mn"
"2021","Apr","Total Exports","EL SALVADOR","Value (Monthly)","36","HK$ Mn"
"2021","Apr","Total Exports","EL SALVADOR","Value (Year-to-date)","149","HK$ Mn"
"2021","Apr","Total Exports","EQUATORIAL GUINEA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","EQUATORIAL GUINEA","Value (Year-to-date)","1","HK$ Mn"
"2021","Apr","Total Exports","ESTONIA","Value (Monthly)","42","HK$ Mn"
"2021","Apr","Total Exports","ESTONIA","Value (Year-to-date)","158","HK$ Mn"
"2021","Apr","Total Exports","ESWATINI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","ESWATINI","Value (Year-to-date)","2","HK$ Mn"
"2021","Apr","Total Exports","ETHIOPIA","Value (Monthly)","69","HK$ Mn"
"2021","Apr","Total Exports","ETHIOPIA","Value (Year-to-date)","772","HK$ Mn"
"2021","Apr","Total Exports","FIJI","Value (Monthly)","11","HK$ Mn"
"2021","Apr","Total Exports","FIJI","Value (Year-to-date)","31","HK$ Mn"
"2021","Apr","Total Exports","FINLAND","Value (Monthly)","103","HK$ Mn"
"2021","Apr","Total Exports","FINLAND","Value (Year-to-date)","486","HK$ Mn"
"2021","Apr","Total Exports","FRANCE","Value (Monthly)","2,341","HK$ Mn"
"2021","Apr","Total Exports","FRANCE","Value (Year-to-date)","9,745","HK$ Mn"
"2021","Apr","Total Exports","GABON","Value (Monthly)","6","HK$ Mn"
"2021","Apr","Total Exports","GABON","Value (Year-to-date)","54","HK$ Mn"
"2021","Apr","Total Exports","GAMBIA","Value (Monthly)","2","HK$ Mn"
"2021","Apr","Total Exports","GAMBIA","Value (Year-to-date)","9","HK$ Mn"
"2021","Apr","Total Exports","GEORGIA","Value (Monthly)","18","HK$ Mn"
"2021","Apr","Total Exports","GEORGIA","Value (Year-to-date)","80","HK$ Mn"
"2021","Apr","Total Exports","GERMANY","Value (Monthly)","4,952","HK$ Mn"
"2021","Apr","Total Exports","GERMANY","Value (Year-to-date)","20,450","HK$ Mn"
"2021","Apr","Total Exports","GHANA","Value (Monthly)","58","HK$ Mn"
"2021","Apr","Total Exports","GHANA","Value (Year-to-date)","126","HK$ Mn"
"2021","Apr","Total Exports","GIBRALTAR","Value (Monthly)","1","HK$ Mn"
"2021","Apr","Total Exports","GIBRALTAR","Value (Year-to-date)","2","HK$ Mn"
"2021","Apr","Total Exports","GREECE","Value (Monthly)","165","HK$ Mn"
"2021","Apr","Total Exports","GREECE","Value (Year-to-date)","572","HK$ Mn"
"2021","Apr","Total Exports","GREENLAND","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","GREENLAND","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","GRENADA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","GRENADA","Value (Year-to-date)","1","HK$ Mn"
"2021","Apr","Total Exports","GUAM","Value (Monthly)","11","HK$ Mn"
"2021","Apr","Total Exports","GUAM","Value (Year-to-date)","27","HK$ Mn"
"2021","Apr","Total Exports","GUATEMALA","Value (Monthly)","95","HK$ Mn"
"2021","Apr","Total Exports","GUATEMALA","Value (Year-to-date)","420","HK$ Mn"
"2021","Apr","Total Exports","GUINEA","Value (Monthly)","25","HK$ Mn"
"2021","Apr","Total Exports","GUINEA","Value (Year-to-date)","141","HK$ Mn"
"2021","Apr","Total Exports","GUINEA-BISSAU","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Apr","Total Exports","GUINEA-BISSAU","Value (Year-to-date)","1","HK$ Mn"
"2021","Apr","Total Exports","GUYANA","Value (Monthly)","2","HK$ Mn"
"2021","Apr","Total Exports","GUYANA","Value (Year-to-date)","8","HK$ Mn"
"2021","Apr","Total Exports","HAITI","Value (Monthly)","11","HK$ Mn"
"2021","Apr","Total Exports","HAITI","Value (Year-to-date)","73","HK$ Mn"
"2021","Apr","Total Exports","HOLY SEE","Value (Monthly)","-",""
"2021","Apr","Total Exports","HOLY SEE","Value (Year-to-date)","1","HK$ Mn"
"2021","Apr","Total Exports","HONDURAS","Value (Monthly)","39","HK$ Mn"
"2021","Apr","Total Exports","HONDURAS","Value (Year-to-date)","153","HK$ Mn"
"2021","Apr","Total Exports","HUNGARY","Value (Monthly)","1,040","HK$ Mn"
"2021","Apr","Total Exports","HUNGARY","Value (Year-to-date)","4,735","HK$ Mn"
"2021","Apr","Total Exports","ICELAND","Value (Monthly)","10","HK$ Mn"
"2021","Apr","Total Exports","ICELAND","Value (Year-to-date)","22","HK$ Mn"
"2021","Apr","Total Exports","INDIA","Value (Monthly)","8,323","HK$ Mn"
"2021","Apr","Total Exports","INDIA","Value (Year-to-date)","37,913","HK$ Mn"
"2021","Apr","Total Exports","INDONESIA","Value (Monthly)","1,617","HK$ Mn"
"2021","Apr","Total Exports","INDONESIA","Value (Year-to-date)","6,133","HK$ Mn"
"2021","Apr","Total Exports","IRAN, ISLAMIC REP","Value (Monthly)","10","HK$ Mn"
"2021","Apr","Total Exports","IRAN, ISLAMIC REP","Value (Year-to-date)","56","HK$ Mn"
"2021","Apr","Total Exports","IRAQ","Value (Monthly)","11","HK$ Mn"
"2021","Apr","Total Exports","IRAQ","Value (Year-to-date)","30","HK$ Mn"
"2021","Apr","Total Exports","IRELAND","Value (Monthly)","171","HK$ Mn"
"2021","Apr","Total Exports","IRELAND","Value (Year-to-date)","670","HK$ Mn"
"2021","Apr","Total Exports","ISRAEL","Value (Monthly)","1,025","HK$ Mn"
"2021","Apr","Total Exports","ISRAEL","Value (Year-to-date)","4,007","HK$ Mn"
"2021","Apr","Total Exports","ITALY","Value (Monthly)","2,032","HK$ Mn"
"2021","Apr","Total Exports","ITALY","Value (Year-to-date)","7,622","HK$ Mn"
"2021","Apr","Total Exports","JAMAICA","Value (Monthly)","3","HK$ Mn"
"2021","Apr","Total Exports","JAMAICA","Value (Year-to-date)","21","HK$ Mn"
"2021","Apr","Total Exports","JAPAN","Value (Monthly)","8,342","HK$ Mn"
"2021","Apr","Total Exports","JAPAN","Value (Year-to-date)","35,393","HK$ Mn"
"2021","Apr","Total Exports","JORDAN","Value (Monthly)","128","HK$ Mn"
"2021","Apr","Total Exports","JORDAN","Value (Year-to-date)","537","HK$ Mn"
"2021","Apr","Total Exports","KAZAKHSTAN","Value (Monthly)","121","HK$ Mn"
"2021","Apr","Total Exports","KAZAKHSTAN","Value (Year-to-date)","594","HK$ Mn"
"2021","Apr","Total Exports","KENYA","Value (Monthly)","84","HK$ Mn"
"2021","Apr","Total Exports","KENYA","Value (Year-to-date)","273","HK$ Mn"
"2021","Apr","Total Exports","KIRIBATI","Value (Monthly)","1","HK$ Mn"
"2021","Apr","Total Exports","KIRIBATI","Value (Year-to-date)","4","HK$ Mn"
"2021","Apr","Total Exports","KOREA","Value (Monthly)","5,382","HK$ Mn"
"2021","Apr","Total Exports","KOREA","Value (Year-to-date)","22,279","HK$ Mn"
"2021","Apr","Total Exports","KOREA, DEM PEO REP","Value (Monthly)","-",""
"2021","Apr","Total Exports","KOREA, DEM PEO REP","Value (Year-to-date)","-",""
"2021","Apr","Total Exports","KUWAIT","Value (Monthly)","92","HK$ Mn"
"2021","Apr","Total Exports","KUWAIT","Value (Year-to-date)","459","HK$ Mn"
"2021","Apr","Total Exports","KYRGYZSTAN","Value (Monthly)","4","HK$ Mn"
"2021","Apr","Total Exports","KYRGYZSTAN","Value (Year-to-date)","21","HK$ Mn"
"2021","Apr","Total Exports","LAOS","Value (Monthly)","18","HK$ Mn"
"2021","Apr","Total Exports","LAOS","Value (Year-to-date)","52","HK$ Mn"
"2021","Apr","Total Exports","LATVIA","Value (Monthly)","65","HK$ Mn"
"2021","Apr","Total Exports","LATVIA","Value (Year-to-date)","237","HK$ Mn"
"2021","Apr","Total Exports","LEBANON","Value (Monthly)","35","HK$ Mn"
"2021","Apr","Total Exports","LEBANON","Value (Year-to-date)","264","HK$ Mn"
"2021","Apr","Total Exports","LESOTHO","Value (Monthly)","7","HK$ Mn"
"2021","Apr","Total Exports","LESOTHO","Value (Year-to-date)","25","HK$ Mn"
"2021","Apr","Total Exports","LIBERIA","Value (Monthly)","1","HK$ Mn"
"2021","Apr","Total Exports","LIBERIA","Value (Year-to-date)","3","HK$ Mn"
